zone,ward,colony,year,month,mean_ndvi
1,233,1355,2018,1,0.0783105235597549
1,233,1809,2018,1,0.1185186377738755
1,233,1836,2018,1,0.0515513912323982
1,234,917,2018,1,0.069653343946636
1,234,1169,2018,1,0.064142892091442
1,234,1170,2018,1,0.0617195338419038
1,234,1356,2018,1,0.055206108525767
1,234,1837,2018,1,0.0841740278764204
1,234,2087,2018,1,0.0457772351801395
1,234,2094,2018,1,0.0828147456049919
1,234,2101,2018,1,0.0366636104881763
1,234,2108,2018,1,0.0278637763112783
1,234,2201,2018,1,0.0884120166301727
1,235,789,2018,1,0.1045877862188636
1,235,1440,2018,1,0.0824643468010355
1,235,1441,2018,1,0.1757925541660402
1,235,1442,2018,1,0.1222857373606981
1,235,1482,2018,1,0.0995501257261187
1,235,1604,2018,1,0.0961326539825281
1,235,1605,2018,1,0.0743101213313043
1,235,2104,2018,1,0.0517890788614749
1,236,747,2018,1,0.0786113637558957
1,236,748,2018,1,0.0557839046425533
1,236,790,2018,1,0.1096009919137665
1,236,791,2018,1,0.1110322714576605
1,236,903,2018,1,0.0854673850319602
1,236,1483,2018,1,0.0631261107086576
1,236,1484,2018,1,0.0832327638153464
1,236,1648,2018,1,0.141034067676054
1,236,2315,2018,1,0.1076923087239265
1,237,691,2018,1,0.1046726709559892
1,237,692,2018,1,0.0768309047493779
1,237,762,2018,1,0.0992008058151396
1,237,763,2018,1,0.0589097826351673
1,237,764,2018,1,0.0808629745092147
1,237,765,2018,1,0.0994071471385466
1,237,767,2018,1,0.1005283263792474
1,237,768,2018,1,0.088239609682799
1,237,769,2018,1,0.0689949655532836
1,237,907,2018,1,0.1101776306519288
1,237,1346,2018,1,0.1515246320255184
1,237,1347,2018,1,0.0781438277939618
1,237,1476,2018,1,0.0980715649028761
1,237,1477,2018,1,0.1522242077708949
1,237,2121,2018,1,0.0580288618803024
1,238,766,2018,1,0.0679297200950658
1,238,816,2018,1,0.1653536205114438
1,238,818,2018,1,0.1348009845609321
1,238,819,2018,1,0.1265773531756823
1,238,829,2018,1,0.1475543659694945
1,238,1348,2018,1,0.0922531291125292
1,238,1375,2018,1,0.1469558568457117
1,238,1607,2018,1,0.0860796628298459
2,239,710,2018,1,0.1850533634424209
2,239,711,2018,1,0.1599669174241871
2,239,712,2018,1,0.1862727282335037
2,239,713,2018,1,0.1254674983929984
2,239,714,2018,1,0.0738527488053049
2,239,715,2018,1,0.135859260263369
2,239,716,2018,1,0.1181760529423004
2,239,717,2018,1,0.1856951519725768
2,239,718,2018,1,0.1169078687416161
2,239,719,2018,1,0.1588576817803774
2,239,817,2018,1,0.1461840227615734
2,239,830,2018,1,0.2200847038513197
2,239,908,2018,1,0.0812471534312106
2,239,1016,2018,1,0.0538095027119894
2,239,1376,2018,1,0.1749517327693263
2,239,2190,2018,1,0.1545538157224655
2,240,252,2018,1,0.1312989037103328
2,241,215,2018,1,0.0879467605450831
2,241,847,2018,1,0.2332454933219454
2,242,232,2018,1,0.1397049648490598
2,242,1326,2018,1,0.1883728351998836
2,242,1327,2018,1,0.245388418993783
2,243,1510,2018,1,0.1659734764286375
2,243,1843,2018,1,0.2018200077422677
2,243,2296,2018,1,0.2816627025604248
2,244,216,2018,1,0.1703419916838118
2,244,878,2018,1,0.1520006399615546
2,244,916,2018,1,0.2429397636925795
2,245,217,2018,1,0.0534419747286064
2,245,218,2018,1,0.093362390523221
2,245,219,2018,1,0.0953424883560395
2,245,246,2018,1,0.0780559122209718
2,245,1511,2018,1,0.055868489401681
2,245,1512,2018,1,0.0461026207875397
2,245,1513,2018,1,0.0750384504681854
2,245,1514,2018,1,0.0592093601405063
2,245,1538,2018,1,0.1178610429715663
2,245,1543,2018,1,0.0502111567173385
2,245,2150,2018,1,0.0600431971251964
2,246,220,2018,1,0.1353372080689197
2,246,221,2018,1,0.1846232547749934
2,246,1509,2018,1,0.0586996098172634
2,247,225,2018,1,0.1517456338406994
2,247,240,2018,1,0.201868768428859
2,247,245,2018,1,0.1113008704067261
2,247,1288,2018,1,0.1023351291824869
2,247,1290,2018,1,0.0770459836543092
2,247,1539,2018,1,0.0905993085976061
2,247,1540,2018,1,0.0650720377379978
2,247,1606,2018,1,0.0828253729967757
2,247,1608,2018,1,0.1447473605908114
2,247,2077,2018,1,0.0785665534875353
2,247,2123,2018,1,0.0365018993616104
2,247,2165,2018,1,0.0706086978316307
2,247,2216,2018,1,0.0460992902517318
2,247,2218,2018,1,0.0822831690311431
2,247,2246,2018,1,0.0563751310110092
2,247,2251,2018,1,0.0703225806355476
2,248,224,2018,1,0.1056466861270228
2,248,241,2018,1,0.080684401772239
2,248,242,2018,1,0.062582239771324
2,248,244,2018,1,0.0578267091398785
2,248,904,2018,1,0.0985014716325501
2,248,905,2018,1,0.1007014370420903
2,248,1289,2018,1,0.0543191028242351
2,248,1647,2018,1,0.1632314584012006
2,248,2280,2018,1,0.1456871628761291
2,249,921,2018,1,0.0509780031279804
2,249,922,2018,1,0.0969845115161333
2,251,230,2018,1,0.0697100140856919
2,251,1014,2018,1,0.079486829312114
2,251,1807,2018,1,0.2398272957771447
2,251,1808,2018,1,0.0963510206042814
2,251,1810,2018,1,0.1366004387769337
2,251,1811,2018,1,0.1874181909168122
2,251,1812,2018,1,0.0973872495501228
2,251,1917,2018,1,0.0642615986145195
2,251,1918,2018,1,0.0522468602825745
2,251,2151,2018,1,0.0638453140854835
2,251,2195,2018,1,0.1722525358200073
2,251,2245,2018,1,0.0720616579055786
2,252,846,2018,1,0.0630481396854752
2,252,1489,2018,1,0.0636377091841264
2,252,1889,2018,1,0.0704706151178319
2,252,1989,2018,1,0.072619620423254
2,253,237,2018,1,0.0579046672897363
2,253,238,2018,1,0.063075380806426
2,253,915,2018,1,0.1484763223928703
2,253,1013,2018,1,0.0906469033533833
2,254,863,2018,1,0.0499278101427801
2,254,919,2018,1,0.0593563527207055
2,254,920,2018,1,0.0561077717410753
2,254,1919,2018,1,0.0478516054055929
2,254,2181,2018,1,0.0183346066623926
2,255,1095,2018,1,0.0753127007053114
2,255,1352,2018,1,0.0759764928937171
2,255,1353,2018,1,0.0783829097991887
2,255,2182,2018,1,0.1192511171102523
2,256,227,2018,1,0.0914731616816244
2,256,228,2018,1,0.0580241836928456
2,256,229,2018,1,0.0667825657069294
2,256,1713,2018,1,0.1450163257594788
2,257,226,2018,1,0.0887678001276416
2,257,1096,2018,1,0.1026997796420393
2,257,2075,2018,1,0.105102735875409
2,257,2076,2018,1,0.0691389479078688
2,258,223,2018,1,0.1266412033692481
2,258,247,2018,1,0.0627071834052532
2,258,248,2018,1,0.1117622084898945
2,258,249,2018,1,0.2224870296066157
2,258,1419,2018,1,0.064825649919181
2,258,1433,2018,1,0.2044679414627064
2,258,2321,2018,1,0.232664555311203
2,259,243,2018,1,0.1512571671353814
2,259,1015,2018,1,0.061694507756509
2,259,1094,2018,1,0.1094048925192959
2,260,250,2018,1,0.0585822506227355
2,260,1541,2018,1,0.1033350344738328
2,260,1542,2018,1,0.0589847564697265
2,260,1717,2018,1,0.0564817674089186
2,260,1718,2018,1,0.0616416299145607
2,261,213,2018,1,0.0996659110574161
2,261,901,2018,1,0.0640815150710103
2,261,902,2018,1,0.0621817501588561
2,261,913,2018,1,0.0860599224384014
2,261,914,2018,1,0.0843200850538925
2,261,918,2018,1,0.0907480144112534
2,261,1011,2018,1,0.0740154397898706
2,261,2089,2018,1,0.0424951277673244
2,262,234,2018,1,0.080890570506638
2,262,235,2018,1,0.1413473364176548
2,262,236,2018,1,0.092540898972009
2,263,211,2018,1,0.1025440612988651
2,263,212,2018,1,0.0737803431341439
2,263,233,2018,1,0.1220418737242418
2,263,690,2018,1,0.0855706592438144
2,263,1587,2018,1,0.0852072985117672
2,263,1623,2018,1,0.0837954711914062
2,263,1651,2018,1,0.0625595407662753
2,263,1958,2018,1,0.0598494106961279
2,263,1959,2018,1,0.0874748099786022
2,263,2240,2018,1,0.0477308295667171
2,264,222,2018,1,0.101940251383209
2,264,1298,2018,1,0.117081637104983
2,264,1299,2018,1,0.0582307223615975
2,264,1300,2018,1,0.0919146390305351
2,264,1622,2018,1,0.0908672400870188
2,264,2105,2018,1,0.0777398571372032
2,264,2124,2018,1,0.0505443252623081
2,264,2148,2018,1,0.0377200320363044
2,264,2305,2018,1,0.265579491853714
2,265,1224,2018,1,0.1034011650719119
2,265,1857,2018,1,0.0884765531141016
2,265,1858,2018,1,0.0856167839864196
2,265,1859,2018,1,0.0808737214078608
2,265,2118,2018,1,0.1259968131780624
2,266,1072,2018,1,0.0593267067771996
2,266,1172,2018,1,0.0545948690506554
2,266,1225,2018,1,0.0761150614420572
2,266,1413,2018,1,0.0580450071905651
2,266,1414,2018,1,0.0566863515018637
2,266,1505,2018,1,0.0846382545090298
2,266,1568,2018,1,0.0692287560166983
2,266,1569,2018,1,0.0761458622151283
2,266,1969,2018,1,0.0801058920180109
2,266,2191,2018,1,0.0653076618909835
2,267,1500,2018,1,0.0665658272637261
2,267,2304,2018,1,0.0432228296995162
2,268,1502,2018,1,0.0594314148456691
2,268,1503,2018,1,0.0760247897438469
2,268,1504,2018,1,0.0713682134875102
2,268,1696,2018,1,0.067099733984857
2,268,1697,2018,1,0.0752122723520694
2,268,1698,2018,1,0.0688324758619089
2,269,214,2018,1,0.0651258527042068
2,269,239,2018,1,0.0848657206002052
2,269,1501,2018,1,0.0649614285941075
2,269,1864,2018,1,0.0636186408497711
2,269,1865,2018,1,0.064182000517766
2,269,1947,2018,1,0.1320818972993651
2,269,1948,2018,1,0.0950911717121893
2,269,1975,2018,1,0.1056220090734401
2,269,1976,2018,1,0.1242866516113281
2,269,2074,2018,1,0.1525627891972379
2,270,1019,2018,1,0.1041591982298259
2,270,1506,2018,1,0.0775144215410083
2,270,1699,2018,1,0.0864536527603391
2,270,1700,2018,1,0.0780767347754501
2,270,2120,2018,1,0.059554636478424
2,271,1010,2018,1,0.1023021514196065
2,271,1097,2018,1,0.077021340058788
2,271,1221,2018,1,0.0773635737403271
2,271,1222,2018,1,0.0755407103359809
2,271,1223,2018,1,0.0670775817651279
2,271,1968,2018,1,0.0869957220872569
2,271,2100,2018,1,0.053663570433855
2,271,2116,2018,1,0.0538348071277141
2,271,2117,2018,1,0.0742338225245475
2,271,2129,2018,1,0.1162500008940696
2,271,2167,2018,1,0.1285403072834015
2,272,231,2018,1,0.2024765438462381
2,272,848,2018,1,0.3289767681060503
2,272,1009,2018,1,0.1768174236397926
2,272,1012,2018,1,0.172070120094954
2,272,1020,2018,1,0.1800017134706579
2,272,1098,2018,1,0.2401716034987877
2,272,2113,2018,1,0.1362631916999817
