,district_code,district,year,month,lst,night_lst,ndvi,total_population,built_up_area_sq_m,built_up_area_sq_km
835,17718,Chhatarpur,2023,8,31.28136421867813,21.24419050930912,0.6434114005323136,2090123.4,54327385.22588235,54.32738522588235
836,17718,Chhatarpur,2023,9,30.96850177721522,23.163805497386846,0.6042584548960019,2090123.4,54327385.22588235,54.32738522588235
837,17718,Chhatarpur,2023,10,33.667051942203145,18.0210747130643,0.4612486799669419,2090123.4,54327385.22588235,54.32738522588235
838,17718,Chhatarpur,2023,11,29.03372915784366,16.098008580688774,0.4107511003227381,2090123.4,54327385.22588235,54.32738522588235
839,17718,Chhatarpur,2023,12,23.472144667804866,10.686641729703243,0.5500031493630155,2090123.4,54327385.22588235,54.32738522588235
840,17718,Chhatarpur,2024,1,20.53202543446026,8.41904772504674,0.6311815300311084,2108214.2,55620144.4345098,55.6201444345098
841,17718,Chhatarpur,2024,2,24.958467555091225,15.172452098727938,0.5928634512764424,2108214.2,55620144.4345098,55.6201444345098
842,17718,Chhatarpur,2024,3,34.79513888804144,20.548249141500296,0.391887040720307,2108214.2,55620144.4345098,55.6201444345098
843,17718,Chhatarpur,2024,4,43.501483198735166,22.45334190707002,0.2671208025967682,2108214.2,55620144.4345098,55.6201444345098
844,17718,Chhatarpur,2024,5,42.091675997199374,27.462477556230155,0.2623695760556058,2108214.2,55620144.4345098,55.6201444345098
845,17718,Chhatarpur,2024,6,42.5337015710364,29.076192312388628,0.3158677926446485,2108214.2,55620144.4345098,55.6201444345098
846,17718,Chhatarpur,2024,7,30.48415561917169,25.2926467871918,0.5477813672019853,2108214.2,55620144.4345098,55.6201444345098
847,17718,Chhatarpur,2024,8,29.13544688900292,24.097527514505767,0.7186783269741556,2108214.2,55620144.4345098,55.6201444345098
848,17718,Chhatarpur,2024,9,28.972990811042376,23.214887332958863,0.6952776584792386,2108214.2,55620144.4345098,55.6201444345098
849,17718,Chhatarpur,2024,10,32.12088043045325,22.809238701670942,0.4734943285506771,2108214.2,55620144.4345098,55.6201444345098
850,17718,Chhatarpur,2024,11,27.161302625364,15.086244014576383,0.3985070353164561,2108214.2,55620144.4345098,55.6201444345098
851,17718,Chhatarpur,2024,12,21.78768824100642,11.940178277629531,0.4772567024758753,2108214.2,55620144.4345098,55.6201444345098
852,17718,Chhatarpur,2025,1,20.04546449047804,11.120517387803746,0.6069455566725304,2126305.0,56912903.64313725,56.91290364313725
853,17718,Chhatarpur,2025,2,25.00452433810585,16.311737509593964,0.6019416019586382,2126305.0,56912903.64313725,56.91290364313725
854,17718,Chhatarpur,2025,3,34.36347757722655,19.565245126470945,0.3624113264984481,2126305.0,56912903.64313725,56.91290364313725
855,17718,Chhatarpur,2025,4,41.26378630049152,28.30666666666671,0.2588180349203812,2126305.0,56912903.64313725,56.91290364313725
856,17718,Chhatarpur,2025,5,40.08117576103745,26.326423962166498,0.2704938629633929,2126305.0,56912903.64313725,56.91290364313725
857,17718,Chhatarpur,2025,6,39.46599839141376,27.909609164173343,0.3416159156306266,2126305.0,56912903.64313725,56.91290364313725
858,17718,Chhatarpur,2025,7,28.15026535345252,22.69806428587,0.5688653534376366,2126305.0,56912903.64313725,56.91290364313725
859,17718,Chhatarpur,2025,8,28.09074129814521,24.344942371701297,0.6096089459626656,2126305.0,56912903.64313725,56.91290364313725
860,17718,Chhatarpur,2025,9,29.14474268518381,22.876559537469973,0.5851369045481869,2126305.0,56912903.64313725,56.91290364313725
861,17718,Chhatarpur,2025,10,29.499769187802325,22.54753934777353,0.5086775815262022,2126305.0,56912903.64313725,56.91290364313725
862,17718,Chhatarpur,2025,11,24.229719603963925,14.354429154451918,0.4625120520628532,2126305.0,56912903.64313725,56.91290364313725
863,17718,Chhatarpur,2025,12,19.489842119330746,11.75903492408615,0.5919100405925551,2126305.0,56912903.64313725,56.91290364313725
864,17719,Chhindwara,2018,1,28.60360953445636,13.317691575054482,0.4693104621168223,2345112.0,57453164.827450976,57.453164827450976
865,17719,Chhindwara,2018,2,31.61129308116393,15.95448953048098,0.4143514580606152,2345112.0,57453164.827450976,57.453164827450976
866,17719,Chhindwara,2018,3,41.02357019908119,19.2032861811332,0.3167841759128153,2345112.0,57453164.827450976,57.453164827450976
867,17719,Chhindwara,2018,4,45.80588097396623,19.874801903307457,0.2708837828729915,2345112.0,57453164.827450976,57.453164827450976
868,17719,Chhindwara,2018,5,46.269619047473256,24.22844699777617,0.2596007350641258,2345112.0,57453164.827450976,57.453164827450976
869,17719,Chhindwara,2018,6,39.58051675650848,20.96375133182725,0.3816515625828763,2345112.0,57453164.827450976,57.453164827450976
870,17719,Chhindwara,2018,7,28.296664106276143,18.7670683941248,0.2649430295422778,2345112.0,57453164.827450976,57.453164827450976
871,17719,Chhindwara,2018,8,26.836941370060668,20.00135359177584,0.4892230417353158,2345112.0,57453164.827450976,57.453164827450976
872,17719,Chhindwara,2018,9,30.48401347320064,20.411250644474134,0.7159086666500776,2345112.0,57453164.827450976,57.453164827450976
873,17719,Chhindwara,2018,10,32.294262970903496,19.36791666666669,0.5583823817296224,2345112.0,57453164.827450976,57.453164827450976
874,17719,Chhindwara,2018,11,31.880139372128603,17.1515585459389,0.4862470083902038,2345112.0,57453164.827450976,57.453164827450976
875,17719,Chhindwara,2018,12,26.5328457672281,15.79992062146574,0.4755884461717471,2345112.0,57453164.827450976,57.453164827450976
876,17719,Chhindwara,2019,1,27.04691879019904,11.736781609195438,0.4374342831797746,2369368.0,59294100.6862745,59.2941006862745
877,17719,Chhindwara,2019,2,31.94520891577327,17.154869043312864,0.3989803811750673,2369368.0,59294100.6862745,59.2941006862745
878,17719,Chhindwara,2019,3,39.68358916692194,18.580761590782128,0.3163189650299116,2369368.0,59294100.6862745,59.2941006862745
879,17719,Chhindwara,2019,4,47.94634699540583,21.495682834450527,0.2683611123372209,2369368.0,59294100.6862745,59.2941006862745
880,17719,Chhindwara,2019,5,49.17953415313926,25.00345484961492,0.264951076217497,2369368.0,59294100.6862745,59.2941006862745
881,17719,Chhindwara,2019,6,46.12749367228187,25.78039002423285,0.2566199292976032,2369368.0,59294100.6862745,59.2941006862745
882,17719,Chhindwara,2019,7,36.3450051582165,21.71438830661589,0.4252768682189977,2369368.0,59294100.6862745,59.2941006862745
883,17719,Chhindwara,2019,8,26.73864582649723,19.348411314642565,0.3832102091000836,2369368.0,59294100.6862745,59.2941006862745
884,17719,Chhindwara,2019,9,27.491575630207,19.758849774405267,0.6343117212651828,2369368.0,59294100.6862745,59.2941006862745
885,17719,Chhindwara,2019,10,29.62426655742726,19.254063551764588,0.6724770286862917,2369368.0,59294100.6862745,59.2941006862745
886,17719,Chhindwara,2019,11,29.105450952526805,18.79595118518798,0.6103202091682304,2369368.0,59294100.6862745,59.2941006862745
887,17719,Chhindwara,2019,12,25.03310183154672,14.020935312049486,0.5628404616057683,2369368.0,59294100.6862745,59.2941006862745
888,17719,Chhindwara,2020,1,24.04898434915772,12.8518426799483,0.5924569828208284,2393624.0,61135036.54509803,61.13503654509803
889,17719,Chhindwara,2020,2,29.43854252067369,15.546226907123268,0.5532085359946399,2393624.0,61135036.54509803,61.13503654509803
890,17719,Chhindwara,2020,3,34.2599479632466,18.81689091947572,0.4304388215938881,2393624.0,61135036.54509803,61.13503654509803
891,17719,Chhindwara,2020,4,43.91066055130169,21.31242226066413,0.3312440722097773,2393624.0,61135036.54509803,61.13503654509803
892,17719,Chhindwara,2020,5,44.504664361408885,23.24257740243944,0.3279475530055024,2393624.0,61135036.54509803,61.13503654509803
893,17719,Chhindwara,2020,6,36.963443155082814,22.41857172154761,0.4999246153876345,2393624.0,61135036.54509803,61.13503654509803
894,17719,Chhindwara,2020,7,30.6917711140056,21.42767873978133,0.6080585698273974,2393624.0,61135036.54509803,61.13503654509803
895,17719,Chhindwara,2020,8,27.56675034082388,20.358968599803685,0.5913043792740164,2393624.0,61135036.54509803,61.13503654509803
896,17719,Chhindwara,2020,9,29.716126958652463,20.20131101075409,0.7129625822376905,2393624.0,61135036.54509803,61.13503654509803
897,17719,Chhindwara,2020,10,31.21007812863712,20.2734710873568,0.6067984993865707,2393624.0,61135036.54509803,61.13503654509803
898,17719,Chhindwara,2020,11,30.146642584992367,16.380697674418638,0.5340203878831713,2393624.0,61135036.54509803,61.13503654509803
899,17719,Chhindwara,2020,12,28.102469791730485,13.864845066490872,0.5182861620536631,2393624.0,61135036.54509803,61.13503654509803
900,17719,Chhindwara,2021,1,27.95340877488512,14.906809532430756,0.5256674097745556,2414231.0,62718729.42980392,62.71872942980392
901,17719,Chhindwara,2021,2,31.994711595712047,15.39937965035242,0.4515178153376982,2414231.0,62718729.42980392,62.71872942980392
902,17719,Chhindwara,2021,3,39.75378975497701,19.22301541285176,0.318026784804832,2414231.0,62718729.42980392,62.71872942980392
903,17719,Chhindwara,2021,4,44.796054695252735,20.07356895899844,0.2891456664572078,2414231.0,62718729.42980392,62.71872942980392
904,17719,Chhindwara,2021,5,43.427533592649255,21.641012896243755,0.3420338822701828,2414231.0,62718729.42980392,62.71872942980392
905,17719,Chhindwara,2021,6,35.80210499540583,21.38491886771189,0.4778463272060285,2414231.0,62718729.42980392,62.71872942980392
906,17719,Chhindwara,2021,7,34.47849556442266,20.906920265267853,0.4034919494486571,2414231.0,62718729.42980392,62.71872942980392
907,17719,Chhindwara,2021,8,28.28034795507613,20.39017559077568,0.5748324318393356,2414231.0,62718729.42980392,62.71872942980392
908,17719,Chhindwara,2021,9,28.57023435557469,20.449312003681413,0.6500202304321581,2414231.0,62718729.42980392,62.71872942980392
909,17719,Chhindwara,2021,10,30.311856171516013,16.75850222833564,0.64402541562573,2414231.0,62718729.42980392,62.71872942980392
910,17719,Chhindwara,2021,11,29.008543874425683,16.069116016815908,0.5593971591089656,2414231.0,62718729.42980392,62.71872942980392
911,17719,Chhindwara,2021,12,25.61435988361414,15.067478481309706,0.5335827639712271,2414231.0,62718729.42980392,62.71872942980392
912,17719,Chhindwara,2022,1,23.86969990199073,13.820727484281246,0.5486309172686454,2434838.0,64302422.3145098,64.3024223145098
913,17719,Chhindwara,2022,2,29.0861325849924,17.239617326844243,0.4966756280830154,2434838.0,64302422.3145098,64.3024223145098
914,17719,Chhindwara,2022,3,40.88408127718223,18.23692750603724,0.3428825706303771,2434838.0,64302422.3145098,64.3024223145098
915,17719,Chhindwara,2022,4,44.88034604594172,22.45496343345335,0.2940922572013339,2434838.0,64302422.3145098,64.3024223145098
916,17719,Chhindwara,2022,5,44.44480230321614,22.731707038656527,0.2878870648571075,2434838.0,64302422.3145098,64.3024223145098
917,17719,Chhindwara,2022,6,42.285342042878966,25.1692623051818,0.4046273049451195,2434838.0,64302422.3145098,64.3024223145098
918,17719,Chhindwara,2022,7,29.68152117039151,17.68567050593226,0.3833525754157138,2434838.0,64302422.3145098,64.3024223145098
919,17719,Chhindwara,2022,8,28.62512001965693,19.88995632952874,0.688530723608029,2434838.0,64302422.3145098,64.3024223145098
920,17719,Chhindwara,2022,9,29.015598683001475,20.30869752983552,0.7258676478126065,2434838.0,64302422.3145098,64.3024223145098
921,17719,Chhindwara,2022,10,29.71529147013777,20.24825314510046,0.6046075457672091,2434838.0,64302422.3145098,64.3024223145098
922,17719,Chhindwara,2022,11,28.68643130781013,15.20297872340428,0.5495133135187912,2434838.0,64302422.3145098,64.3024223145098
923,17719,Chhindwara,2022,12,26.908095283307773,15.540851680767242,0.5471775777839084,2434838.0,64302422.3145098,64.3024223145098
924,17719,Chhindwara,2023,1,25.912070949463995,15.90615231436412,0.5372384373922924,2455445.0,65886115.199215695,65.8861151992157
925,17719,Chhindwara,2023,2,32.01275998162318,18.031669086162,0.4606432250346753,2455445.0,65886115.199215695,65.8861151992157
926,17719,Chhindwara,2023,3,36.59644395712088,17.09788057458308,0.3387269120994416,2455445.0,65886115.199215695,65.8861151992157
927,17719,Chhindwara,2023,4,41.055186683001565,21.045463888190405,0.3347961410344079,2455445.0,65886115.199215695,65.8861151992157
928,17719,Chhindwara,2023,5,42.199536658499184,22.19294538777073,0.4005223624710907,2455445.0,65886115.199215695,65.8861151992157
929,17719,Chhindwara,2023,6,42.64899082695244,26.05669796700057,0.3642713633233591,2455445.0,65886115.199215695,65.8861151992157
930,17719,Chhindwara,2023,7,29.394453879011976,21.952440383640923,0.4695963094313723,2455445.0,65886115.199215695,65.8861151992157
931,17719,Chhindwara,2023,8,28.504966067031926,19.521300010248577,0.6251449516791036,2455445.0,65886115.199215695,65.8861151992157
932,17719,Chhindwara,2023,9,28.138126428790223,20.196679419499443,0.7287999823380209,2455445.0,65886115.199215695,65.8861151992157
933,17719,Chhindwara,2023,10,30.43589691883612,20.562736675322423,0.592881767669302,2455445.0,65886115.199215695,65.8861151992157
934,17719,Chhindwara,2023,11,29.003113081163946,16.07968226696003,0.5227123985509959,2455445.0,65886115.199215695,65.8861151992157
935,17719,Chhindwara,2023,12,23.9357608422664,13.51628665667308,0.5851998208196413,2455445.0,65886115.199215695,65.8861151992157
936,17719,Chhindwara,2024,1,23.83458736294032,14.566400419893627,0.6030965762622044,2476052.0,67469808.08392158,67.46980808392158
937,17719,Chhindwara,2024,2,28.095006584992248,17.046347852929024,0.5264774931158003,2476052.0,67469808.08392158,67.46980808392158
938,17719,Chhindwara,2024,3,35.835779537519045,17.414800104610457,0.3714701732646313,2476052.0,67469808.08392158,67.46980808392158
939,17719,Chhindwara,2024,4,38.67294496784064,20.47722400444957,0.3751791486158179,2476052.0,67469808.08392158,67.46980808392158
940,17719,Chhindwara,2024,5,37.875414413476406,23.65408967237412,0.4062464855269876,2476052.0,67469808.08392158,67.46980808392158
941,17719,Chhindwara,2024,6,38.13109642266461,25.09877962295017,0.4223012157225109,2476052.0,67469808.08392158,67.46980808392158
942,17719,Chhindwara,2024,7,28.510964430086435,21.37159830456764,0.2927277641374409,2476052.0,67469808.08392158,67.46980808392158
943,17719,Chhindwara,2024,8,27.142614244892428,20.490623939035785,0.5321072814137032,2476052.0,67469808.08392158,67.46980808392158
944,17719,Chhindwara,2024,9,28.120324486983147,20.11511719071247,0.6654873488831258,2476052.0,67469808.08392158,67.46980808392158
945,17719,Chhindwara,2024,10,28.8187586278714,19.818631905051053,0.6065929625647875,2476052.0,67469808.08392158,67.46980808392158
946,17719,Chhindwara,2024,11,26.19935222664629,15.666500000000031,0.5268541792388872,2476052.0,67469808.08392158,67.46980808392158
947,17719,Chhindwara,2024,12,24.01860988973971,16.942785291554756,0.5555249187241585,2476052.0,67469808.08392158,67.46980808392158
948,17719,Chhindwara,2025,1,23.737887782542096,13.799025684249274,0.5693160078035786,2496659.0,69053500.96862747,69.05350096862747
949,17719,Chhindwara,2025,2,29.06231500153145,17.5138802456836,0.4727176878671237,2496659.0,69053500.96862747,69.05350096862747
950,17719,Chhindwara,2025,3,36.26864632465546,18.42169762066624,0.3253254062798399,2496659.0,69053500.96862747,69.05350096862747
951,17719,Chhindwara,2025,4,41.480268000000045,23.750470315890453,0.3032524161549151,2496659.0,69053500.96862747,69.05350096862747
952,17719,Chhindwara,2025,5,37.86618692802448,23.77331720523153,0.3774502401865897,2496659.0,69053500.96862747,69.05350096862747
953,17719,Chhindwara,2025,6,36.7690010321593,25.72675319986761,0.2281446033458117,2496659.0,69053500.96862747,69.05350096862747
954,17719,Chhindwara,2025,7,28.74402545956411,20.93659948687785,0.5703751935702298,2496659.0,69053500.96862747,69.05350096862747
955,17719,Chhindwara,2025,8,27.7850113474334,20.63444810263269,0.5882704633919323,2496659.0,69053500.96862747,69.05350096862747
956,17719,Chhindwara,2025,9,26.14977465984036,20.703946590490848,0.7472993275118108,2496659.0,69053500.96862747,69.05350096862747
957,17719,Chhindwara,2025,10,26.974142774885173,18.34102704127264,0.6851918323319178,2496659.0,69053500.96862747,69.05350096862747
958,17719,Chhindwara,2025,11,23.72685738437982,14.871144998643963,0.5984659181051984,2496659.0,69053500.96862747,69.05350096862747
959,17719,Chhindwara,2025,12,21.15417479326188,12.081714285714318,0.5710752014265983,2496659.0,69053500.96862747,69.05350096862747
960,17720,Damoh,2018,1,26.49042027831072,11.859587436488178,0.5210996247419114,1412646.2,27067723.25882353,27.06772325882353
961,17720,Damoh,2018,2,30.517769638390487,14.037950552367493,0.4440937851155858,1412646.2,27067723.25882353,27.06772325882353
962,17720,Damoh,2018,3,42.56004069261948,18.72224859112241,0.2855586734227858,1412646.2,27067723.25882353,27.06772325882353
963,17720,Damoh,2018,4,44.90611860018945,21.58732276635092,0.2382455736395259,1412646.2,27067723.25882353,27.06772325882353
964,17720,Damoh,2018,5,46.47002685965463,24.13577525072153,0.2167234670229531,1412646.2,27067723.25882353,27.06772325882353
965,17720,Damoh,2018,6,42.53703686038319,24.98551319648096,0.288307956782606,1412646.2,27067723.25882353,27.06772325882353
966,17720,Damoh,2018,7,36.8081636884668,25.002109460609272,0.2559345687365676,1412646.2,27067723.25882353,27.06772325882353
967,17720,Damoh,2018,8,30.15257031554346,22.39126373141574,0.4719348588209675,1412646.2,27067723.25882353,27.06772325882353
968,17720,Damoh,2018,9,32.46254780581366,20.71387677681799,0.5925969361180281,1412646.2,27067723.25882353,27.06772325882353
969,17720,Damoh,2018,10,36.1261762051631,18.75410334687649,0.4402761085546595,1412646.2,27067723.25882353,27.06772325882353
970,17720,Damoh,2018,11,32.983786691599775,14.25650779470494,0.394834669298958,1412646.2,27067723.25882353,27.06772325882353
971,17720,Damoh,2018,12,25.40458225708535,11.060028051507151,0.4662018145961383,1412646.2,27067723.25882353,27.06772325882353
972,17720,Damoh,2019,1,24.45366684799765,10.637142857142896,0.5128233469724859,1427853.6,27809793.784313727,27.80979378431373
973,17720,Damoh,2019,2,29.03599768317263,14.86484047687374,0.4901191987057242,1427853.6,27809793.784313727,27.80979378431373
974,17720,Damoh,2019,3,39.40023504383504,18.62618398588868,0.3090945972216822,1427853.6,27809793.784313727,27.80979378431373
975,17720,Damoh,2019,4,47.30758362192504,22.55344827586212,0.2438201780180779,1427853.6,27809793.784313727,27.80979378431373
976,17720,Damoh,2019,5,49.88063811836697,26.73140276689212,0.2373332046723733,1427853.6,27809793.784313727,27.80979378431373
977,17720,Damoh,2019,6,45.28237851713337,27.22939501500784,0.2517488404197638,1427853.6,27809793.784313727,27.80979378431373
978,17720,Damoh,2019,7,38.02705541399747,24.040537792417283,0.429784697039335,1427853.6,27809793.784313727,27.80979378431373
979,17720,Damoh,2019,8,28.12475016391304,21.884559140119045,0.5514105471479966,1427853.6,27809793.784313727,27.80979378431373
980,17720,Damoh,2019,9,29.3953128806634,19.21386171592865,0.5497228780587036,1427853.6,27809793.784313727,27.80979378431373
981,17720,Damoh,2019,10,31.68485727954928,18.11343571814161,0.5343292986301372,1427853.6,27809793.784313727,27.80979378431373
982,17720,Damoh,2019,11,31.372742283313503,17.26046321017948,0.4463789133247069,1427853.6,27809793.784313727,27.80979378431373
983,17720,Damoh,2019,12,23.69047096194488,11.849038064740906,0.4915381639291919,1427853.6,27809793.784313727,27.80979378431373
984,17720,Damoh,2020,1,22.188469422250343,11.929254983115786,0.6018880137890978,1443061.0,28551864.30980392,28.55186430980392
985,17720,Damoh,2020,2,27.83457457318404,15.43673094387195,0.6027775321162041,1443061.0,28551864.30980392,28.55186430980392
986,17720,Damoh,2020,3,36.12460556621421,17.380811978831222,0.3762623170869003,1443061.0,28551864.30980392,28.55186430980392
987,17720,Damoh,2020,4,45.35792197100318,23.11079862768689,0.2675846272236517,1443061.0,28551864.30980392,28.55186430980392
988,17720,Damoh,2020,5,47.10734966607573,25.542156500130048,0.280247707398902,1443061.0,28551864.30980392,28.55186430980392
989,17720,Damoh,2020,6,37.118078106710165,24.67884357298656,0.4038357518300229,1443061.0,28551864.30980392,28.55186430980392
990,17720,Damoh,2020,7,34.3810261257092,24.50951476144713,0.6111524576292312,1443061.0,28551864.30980392,28.55186430980392
991,17720,Damoh,2020,8,28.84782147637501,22.81358393635283,0.5529036339367573,1443061.0,28551864.30980392,28.55186430980392
992,17720,Damoh,2020,9,32.216140563907075,22.27954653341405,0.6324231670351348,1443061.0,28551864.30980392,28.55186430980392
993,17720,Damoh,2020,10,34.8907211015859,20.75259094186413,0.4357811125999369,1443061.0,28551864.30980392,28.55186430980392
994,17720,Damoh,2020,11,30.19762576195444,14.28868006592806,0.4215714387847287,1443061.0,28551864.30980392,28.55186430980392
995,17720,Damoh,2020,12,26.019547538674423,12.29257711808926,0.4676391980127378,1443061.0,28551864.30980392,28.55186430980392
996,17720,Damoh,2021,1,25.66706735799115,11.636290649410103,0.5664684948907921,1455304.2,29171067.516078435,29.171067516078438
997,17720,Damoh,2021,2,29.88140087913162,13.7086210404134,0.4871385350745383,1455304.2,29171067.516078435,29.171067516078438
998,17720,Damoh,2021,3,39.61277946912123,18.39120557995172,0.2912162057623413,1455304.2,29171067.516078435,29.171067516078438
999,17720,Damoh,2021,4,44.52230821089466,21.30071203331489,0.2429058374389638,1455304.2,29171067.516078435,29.171067516078438
1000,17720,Damoh,2021,5,42.14698150909485,23.59964753120408,0.3065220082729736,1455304.2,29171067.516078435,29.171067516078438
1001,17720,Damoh,2021,6,35.41400892731382,25.290497295353987,0.4304723739860983,1455304.2,29171067.516078435,29.171067516078438
1002,17720,Damoh,2021,7,38.63450521684483,25.61201443590816,0.3394308313777682,1455304.2,29171067.516078435,29.171067516078438
1003,17720,Damoh,2021,8,31.32716704627669,22.99153162313308,0.6097008024561442,1455304.2,29171067.516078435,29.171067516078438
1004,17720,Damoh,2021,9,31.99963777837153,22.539628419363755,0.595513648399238,1455304.2,29171067.516078435,29.171067516078438
1005,17720,Damoh,2021,10,34.42944978021716,19.072009321477893,0.4940390835721303,1455304.2,29171067.516078435,29.171067516078438
1006,17720,Damoh,2021,11,30.60416462102648,15.29467627566221,0.436676044019867,1455304.2,29171067.516078435,29.171067516078438
1007,17720,Damoh,2021,12,25.9504971658936,11.50851536288523,0.4785241232439339,1455304.2,29171067.516078435,29.171067516078438
1008,17720,Damoh,2022,1,21.65343928892345,11.469016898071876,0.5517278997565236,1467547.4,29790270.722352944,29.790270722352943
1009,17720,Damoh,2022,2,28.93594474099624,12.725958702377447,0.4993352821833692,1467547.4,29790270.722352944,29.790270722352943
1010,17720,Damoh,2022,3,41.95144840080604,18.79207674645697,0.3002007055149609,1467547.4,29790270.722352944,29.790270722352943
1011,17720,Damoh,2022,4,47.90990578235412,25.06913960869113,0.2385833167229108,1467547.4,29790270.722352944,29.790270722352943
1012,17720,Damoh,2022,5,44.94264451514205,22.129482940728543,0.2405977604341729,1467547.4,29790270.722352944,29.790270722352943
1013,17720,Damoh,2022,6,43.43648155523714,26.752263647039936,0.329735596351669,1467547.4,29790270.722352944,29.790270722352943
1014,17720,Damoh,2022,7,33.0704118609432,23.95451325662365,0.5053866221393798,1467547.4,29790270.722352944,29.790270722352943
1015,17720,Damoh,2022,8,28.39249899351367,22.383639990163445,0.6483384907224029,1467547.4,29790270.722352944,29.790270722352943
1016,17720,Damoh,2022,9,30.915033314714528,23.557767242924207,0.6511425537890697,1467547.4,29790270.722352944,29.790270722352943
1017,17720,Damoh,2022,10,31.52854790295556,22.58063647907497,0.4955034315647803,1467547.4,29790270.722352944,29.790270722352943
1018,17720,Damoh,2022,11,29.662366898997018,14.846946564885537,0.4639232909815876,1467547.4,29790270.722352944,29.790270722352943
1019,17720,Damoh,2022,12,25.41284736624825,13.434729167420514,0.5362914542219009,1467547.4,29790270.722352944,29.790270722352943
1020,17720,Damoh,2023,1,23.06325012992685,12.772949492005369,0.5757194792041002,1479790.6,30409473.928627457,30.409473928627456
1021,17720,Damoh,2023,2,30.052345357845443,16.60904186135718,0.5098985353337709,1479790.6,30409473.928627457,30.409473928627456
1022,17720,Damoh,2023,3,36.33972719722165,19.92744111685262,0.3279394504129556,1479790.6,30409473.928627457,30.409473928627456
1023,17720,Damoh,2023,4,42.938059999514174,19.85898996323611,0.2796875979683311,1479790.6,30409473.928627457,30.409473928627456
1024,17720,Damoh,2023,5,43.47113560968497,23.859944332170382,0.3013293197928639,1479790.6,30409473.928627457,30.409473928627456
1025,17720,Damoh,2023,6,44.75984024091124,26.38327002080128,0.2937494204808031,1479790.6,30409473.928627457,30.409473928627456
1026,17720,Damoh,2023,7,33.17518024838089,24.22706363456305,0.4928337487244322,1479790.6,30409473.928627457,30.409473928627456
1027,17720,Damoh,2023,8,30.48637420404597,21.52396093128389,0.6340789461008463,1479790.6,30409473.928627457,30.409473928627456
1028,17720,Damoh,2023,9,31.037346606115097,22.42345363300436,0.6271250860929568,1479790.6,30409473.928627457,30.409473928627456
1029,17720,Damoh,2023,10,32.6337676761298,22.366629485936024,0.5003439375527091,1479790.6,30409473.928627457,30.409473928627456
1030,17720,Damoh,2023,11,29.59553822279437,14.211554548208197,0.43933672615335,1479790.6,30409473.928627457,30.409473928627456
1031,17720,Damoh,2023,12,23.18282317798776,10.969486267357675,0.5331755690488934,1479790.6,30409473.928627457,30.409473928627456
1032,17720,Damoh,2024,1,21.157252961604787,13.474876086375714,0.5947636054206805,1492033.8,31028677.134901967,31.028677134901965
1033,17720,Damoh,2024,2,26.68828527090366,15.94690103836581,0.5301734448984887,1492033.8,31028677.134901967,31.028677134901965
1034,17720,Damoh,2024,3,37.53822878791562,21.50358900919597,0.3279789174317801,1492033.8,31028677.134901967,31.028677134901965
1035,17720,Damoh,2024,4,42.906237210093146,21.296478474095498,0.2854914439778731,1492033.8,31028677.134901967,31.028677134901965
1036,17720,Damoh,2024,5,40.71040278796425,25.24487217464443,0.2970216211973038,1492033.8,31028677.134901967,31.028677134901965
1037,17720,Damoh,2024,6,41.85704639483215,27.729202993078985,0.3344289754225539,1492033.8,31028677.134901967,31.028677134901965
1038,17720,Damoh,2024,7,31.05299684632105,23.82541857895446,0.4364590289820614,1492033.8,31028677.134901967,31.028677134901965
1039,17720,Damoh,2024,8,28.11090075195825,23.67143479026703,0.5984990533516036,1492033.8,31028677.134901967,31.028677134901965
1040,17720,Damoh,2024,9,29.312366665856995,20.751381504929,0.6613672526333291,1492033.8,31028677.134901967,31.028677134901965
1041,17720,Damoh,2024,10,31.68139589576713,21.43642703046672,0.5034878305005911,1492033.8,31028677.134901967,31.028677134901965
1042,17720,Damoh,2024,11,26.8574785729897,15.049607859462196,0.4334659737176814,1492033.8,31028677.134901967,31.028677134901965
1043,17720,Damoh,2024,12,21.902861490637992,12.520473462593054,0.5174073421748793,1492033.8,31028677.134901967,31.028677134901965
1044,17720,Damoh,2025,1,20.79128272579353,12.796563169517814,0.5923709714749786,1504277.0,31647880.34117648,31.64788034117648
1045,17720,Damoh,2025,2,26.892344910994087,14.539087466113893,0.5017931459224128,1504277.0,31647880.34117648,31.64788034117648
1046,17720,Damoh,2025,3,35.88629098768735,20.5943714566071,0.3152230022119002,1504277.0,31647880.34117648,31.64788034117648
1047,17720,Damoh,2025,4,42.31089522791843,25.048866242038248,0.27016772199009,1504277.0,31647880.34117648,31.64788034117648
1048,17720,Damoh,2025,5,39.0330299681863,25.69403061306956,0.2961987996920512,1504277.0,31647880.34117648,31.64788034117648
1049,17720,Damoh,2025,6,39.67427510989133,27.376171243367395,0.2583742307609062,1504277.0,31647880.34117648,31.64788034117648
1050,17720,Damoh,2025,7,28.501933885924625,23.373489378500764,0.4978387485846453,1504277.0,31647880.34117648,31.64788034117648
1051,17720,Damoh,2025,8,28.025855600555246,23.98658217986061,0.6544058995535077,1504277.0,31647880.34117648,31.64788034117648
1052,17720,Damoh,2025,9,28.47510745789788,22.594440652381376,0.634231869752632,1504277.0,31647880.34117648,31.64788034117648
1053,17720,Damoh,2025,10,29.21865688126882,20.35511905862464,0.5356079361059318,1504277.0,31647880.34117648,31.64788034117648
