district_code,district,year,month,lst,night_lst
17720,Damoh,2019.0,7.0,38.02705541399747,24.040537792417283
17720,Damoh,2019.0,8.0,28.12475016391304,21.884559140119045
17720,Damoh,2019.0,9.0,29.3953128806634,19.21386171592865
17720,Damoh,2019.0,10.0,31.68485727954928,18.11343571814161
17720,Damoh,2019.0,11.0,31.372742283313503,17.26046321017948
17720,Damoh,2019.0,12.0,23.69047096194488,11.849038064740906
17720,Damoh,2020.0,1.0,22.188469422250343,11.929254983115786
17720,Damoh,2020.0,2.0,27.83457457318404,15.43673094387195
17720,Damoh,2020.0,3.0,36.12460556621421,17.380811978831222
17720,Damoh,2020.0,4.0,45.35792197100318,23.11079862768689
17720,Damoh,2020.0,5.0,47.10734966607573,25.542156500130048
17720,Damoh,2020.0,6.0,37.118078106710165,24.67884357298656
17720,Damoh,2020.0,7.0,34.3810261257092,24.50951476144713
17720,Damoh,2020.0,8.0,28.84782147637501,22.81358393635283
17720,Damoh,2020.0,9.0,32.216140563907075,22.27954653341405
17720,Damoh,2020.0,10.0,34.8907211015859,20.75259094186413
17720,Damoh,2020.0,11.0,30.197625761954438,14.28868006592806
17720,Damoh,2020.0,12.0,26.019547538674423,12.29257711808926
17720,Damoh,2021.0,1.0,25.66706735799115,11.636290649410103
17720,Damoh,2021.0,2.0,29.88140087913162,13.7086210404134
17720,Damoh,2021.0,3.0,39.61277946912123,18.391205579951716
17720,Damoh,2021.0,4.0,44.52230821089466,21.30071203331489
17720,Damoh,2021.0,5.0,42.14698150909485,23.59964753120408
17720,Damoh,2021.0,6.0,35.41400892731382,25.290497295353987
17720,Damoh,2021.0,7.0,38.63450521684483,25.61201443590816
17720,Damoh,2021.0,8.0,31.32716704627669,22.991531623133078
17720,Damoh,2021.0,9.0,31.99963777837153,22.539628419363755
17720,Damoh,2021.0,10.0,34.42944978021716,19.072009321477893
17720,Damoh,2021.0,11.0,30.604164621026477,15.29467627566221
17720,Damoh,2021.0,12.0,25.9504971658936,11.50851536288523
17720,Damoh,2022.0,1.0,21.65343928892345,11.469016898071876
17720,Damoh,2022.0,2.0,28.93594474099624,12.725958702377447
17720,Damoh,2022.0,3.0,41.95144840080604,18.79207674645697
17720,Damoh,2022.0,4.0,47.90990578235412,25.069139608691135
17720,Damoh,2022.0,5.0,44.94264451514205,22.129482940728543
17720,Damoh,2022.0,6.0,43.43648155523714,26.752263647039936
17720,Damoh,2022.0,7.0,33.0704118609432,23.95451325662365
17720,Damoh,2022.0,8.0,28.39249899351367,22.383639990163445
17720,Damoh,2022.0,9.0,30.915033314714528,23.557767242924207
17720,Damoh,2022.0,10.0,31.52854790295556,22.58063647907497
17720,Damoh,2022.0,11.0,29.662366898997018,14.846946564885537
17720,Damoh,2022.0,12.0,25.41284736624825,13.434729167420514
17720,Damoh,2023.0,1.0,23.06325012992685,12.772949492005369
17720,Damoh,2023.0,2.0,30.052345357845443,16.60904186135718
17720,Damoh,2023.0,3.0,36.33972719722165,19.92744111685262
17720,Damoh,2023.0,4.0,42.938059999514174,19.85898996323611
17720,Damoh,2023.0,5.0,43.47113560968497,23.859944332170382
17720,Damoh,2023.0,6.0,44.75984024091124,26.383270020801277
17720,Damoh,2023.0,7.0,33.17518024838089,24.22706363456305
17720,Damoh,2023.0,8.0,30.48637420404597,21.52396093128389
17720,Damoh,2023.0,9.0,31.037346606115097,22.42345363300436
17720,Damoh,2023.0,10.0,32.6337676761298,22.366629485936024
