district_code,district,year,month,lst,night_lst,ndvi
17746,Sehore,2023,1,22.363193883601845,14.514916409312304,0.6809557779020837
17746,Sehore,2023,2,29.87860077563743,16.88014353731974,0.6136972842203549
17746,Sehore,2023,3,36.49128129638644,18.94786861029118,0.3060811289474556
17746,Sehore,2023,4,43.09089950059391,20.56003259934376,0.2988200157968507
17746,Sehore,2023,5,42.29526938970159,22.234586908229968,0.3796302055901118
17746,Sehore,2023,6,43.042785663795264,23.679725081810773,0.2834209698817897
17746,Sehore,2023,7,32.768734328841255,22.2817916571936,0.4167410572991273
17746,Sehore,2023,8,29.15045697227667,19.307437569011604,0.6404264030214025
17746,Sehore,2023,9,30.847703284495125,19.991496297018127,0.591292049481064
17746,Sehore,2023,10,34.781800255041524,19.69857642096808,0.4399439211262025
17746,Sehore,2023,11,30.18062923209932,17.245406961691963,0.4515403617295676
17746,Sehore,2023,12,23.5477359996802,14.311683740952454,0.6630736293645851
17746,Sehore,2024,1,22.360731018759164,15.275663097506854,0.672389962098669
17746,Sehore,2024,2,27.470637313708227,15.995994793424332,0.5176152279100092
17746,Sehore,2024,3,38.0209966824886,21.781042501411484,0.2939889785403406
17746,Sehore,2024,4,43.02910278810024,21.546099233454463,0.3132569011671159
17746,Sehore,2024,5,41.20305720804503,26.238154675181487,0.3376706516726901
17746,Sehore,2024,6,41.82335363773694,26.1860608896051,0.3446937165217295
17746,Sehore,2024,7,30.74182160880007,23.894088323479163,0.1812329898272594
17746,Sehore,2024,8,26.6150920945864,18.37675970877563,0.6515593714075116
17746,Sehore,2024,9,29.76055157528405,21.27424416545022,0.612919971554377
17746,Sehore,2024,10,32.791444773755984,21.794941357348907,0.4575861576786973
17746,Sehore,2024,11,27.40989196597184,14.492365470852045,0.4420798394324459
17746,Sehore,2024,12,22.717341232795736,14.085387321878876,0.5954300175511205
17746,Sehore,2025,1,21.321084928620667,13.262756546355304,0.7015084049586987
17746,Sehore,2025,2,26.82130186178148,17.245953111872325,0.5672020062652912
17746,Sehore,2025,3,35.88543867093672,18.42190247581652,0.3035086295269873
17746,Sehore,2025,4,41.81446927209128,24.39530902683657,0.2593525507353841
17746,Sehore,2025,5,37.53454645802689,25.302725349593818,0.3679760881605574
17746,Sehore,2025,6,37.15152206919852,24.84519031740388,0.2485290148688516
17746,Sehore,2025,7,27.028226390988703,21.84783328615911,0.5402801779605106
17746,Sehore,2025,8,28.154525917048016,22.480482502811725,0.5697424532886811
17746,Sehore,2025,9,28.3119627413737,19.75350187451437,0.6183319311542704
17746,Sehore,2025,10,29.05910318780052,20.709016719697665,0.5388075172303779
17746,Sehore,2025,11,25.77978599067333,15.356458742965648,0.4712601208820032
17746,Sehore,2025,12,20.87792512904027,12.262967806841086,0.6584446007164759
17747,Seoni,2018,1,27.90049126690226,11.231176470588268,0.4807107452996725
17747,Seoni,2018,2,30.911474328498365,15.285606766985346,0.439045483549111
17747,Seoni,2018,3,40.07251088673546,18.27810747447685,0.315435064942864
17747,Seoni,2018,4,43.10039381922869,19.145980990670864,0.2640086296024561
17747,Seoni,2018,5,45.402578044111,24.24749897354248,0.2530752748085591
17747,Seoni,2018,6,40.071490306568535,22.24750313944883,0.356713525356738
17747,Seoni,2018,7,28.77738895595225,19.03547773240908,0.2924308578776909
17747,Seoni,2018,8,25.175988221437017,21.19067400412816,0.4832495903201829
17747,Seoni,2018,9,30.130664687722525,20.21565310075116,0.6873864218419
17747,Seoni,2018,10,32.5349185819391,18.38381531812617,0.5106611964926108
17747,Seoni,2018,11,32.10502372382639,15.37125000000003,0.4475902855354534
17747,Seoni,2018,12,25.65799740557371,15.753653944361488,0.4646249380499691
17747,Seoni,2019,1,25.783517950485788,11.56783783783787,0.480346746918458
17747,Seoni,2019,2,30.34318267490637,16.34719597234033,0.454444457238878
17747,Seoni,2019,3,37.72256903454109,17.771063469698845,0.3463028018759955
17747,Seoni,2019,4,46.51055552554666,20.48792850441935,0.25761693828375
17747,Seoni,2019,5,49.3779536112294,25.2339350643518,0.2562141301229247
17747,Seoni,2019,6,46.93660648054036,25.867892438242624,0.2559953809760508
17747,Seoni,2019,7,34.10571250311952,22.196534600179223,0.452535325944744
17747,Seoni,2019,8,26.907536242793142,20.42549897844212,0.4213375797631024
17747,Seoni,2019,9,27.4994942167587,18.62485405145953,0.6294039440455425
17747,Seoni,2019,10,29.96212705843928,19.8393024244422,0.6404129101782136
17747,Seoni,2019,11,29.739954222313298,19.011649801735786,0.5483199937416168
17747,Seoni,2019,12,24.75060720790329,14.377545356323283,0.5292851826703413
17747,Seoni,2020,1,23.69270450383653,11.57984849763048,0.5937588134871795
17747,Seoni,2020,2,28.21919277139736,14.324331450094183,0.577870902455086
17747,Seoni,2020,3,32.79912721389042,17.6489759917216,0.4401673092831846
17747,Seoni,2020,4,42.56045261852736,21.6923666292475,0.3234243310767755
17747,Seoni,2020,5,43.91897649223841,22.472888402703045,0.3262609081339672
17747,Seoni,2020,6,37.795646905402485,22.19976861404356,0.4989503548099009
17747,Seoni,2020,7,31.31303175321983,22.80802103169564,0.5573011861258103
17747,Seoni,2020,8,27.25968263112091,20.82941810831284,0.5541395747225426
17747,Seoni,2020,9,29.66745163180428,21.20490128116991,0.6932390686619667
17747,Seoni,2020,10,31.683284002673545,20.949300149753206,0.5554275719686846
17747,Seoni,2020,11,30.284301086220182,16.416250000000034,0.4823827656732576
17747,Seoni,2020,12,27.62583823430572,13.380713194121665,0.4967098609388267
17747,Seoni,2021,1,26.67505640980392,14.376898139395426,0.5489000243886091
17747,Seoni,2021,2,30.5671418922736,15.021989033052368,0.4924174610974768
17747,Seoni,2021,3,38.583916985781386,18.55696837928837,0.320291259287374
17747,Seoni,2021,4,44.50654151267589,20.07117337730125,0.2713825343912012
17747,Seoni,2021,5,41.37273535903661,21.34419293299937,0.3881163138477083
17747,Seoni,2021,6,34.88889767396409,22.11640154851689,0.5226399855540302
17747,Seoni,2021,7,34.63897845258417,22.810528707555527,0.3898129933776805
17747,Seoni,2021,8,28.090411480707548,21.31577341930108,0.6240437055077966
17747,Seoni,2021,9,28.9426127076944,21.085832784471013,0.6102031244781249
17747,Seoni,2021,10,31.130213128901936,16.739875437314993,0.5840905541007065
17747,Seoni,2021,11,29.813351514659185,14.911441177086468,0.4936658773338926
17747,Seoni,2021,12,25.806480074418616,12.001001758432285,0.4922422100329132
17747,Seoni,2022,1,23.54400506927471,13.009425986267926,0.5424798285263132
17747,Seoni,2022,2,27.99472422263075,17.694587579995318,0.5241513661202747
17747,Seoni,2022,3,39.8972731474819,17.69480635383928,0.3454296923868736
17747,Seoni,2022,4,44.5979832830213,22.970060334109128,0.2775556371787041
17747,Seoni,2022,5,44.22047029542736,22.632545885059056,0.278559520511986
17747,Seoni,2022,6,42.67474690549544,24.23370197093935,0.3897459130571013
17747,Seoni,2022,7,28.87000505722949,21.772571428571453,0.3964485983404782
17747,Seoni,2022,8,26.816800058095925,20.99422009287985,0.6870593688946202
17747,Seoni,2022,9,28.62768889068486,20.74510826927059,0.7153168614343912
17747,Seoni,2022,10,29.567770776748663,20.496656723837955,0.5669357215025064
17747,Seoni,2022,11,28.76669388367719,13.953684210526346,0.4960026312255959
17747,Seoni,2022,12,26.4712188154457,14.614018348623889,0.5206297925394991
17747,Seoni,2023,1,25.19713114264017,14.871245555555582,0.5538752946782599
17747,Seoni,2023,2,30.299423012297208,17.439565133101084,0.4989178793150093
17747,Seoni,2023,3,35.11540810053111,17.402318599133565,0.3496573109063094
17747,Seoni,2023,4,40.69332733107674,19.326255960897026,0.3310139128632138
17747,Seoni,2023,5,41.351373874886136,21.87535528930101,0.4108620830437662
17747,Seoni,2023,6,42.41514715287276,25.211454656833904,0.369199976633339
17747,Seoni,2023,7,30.4861834719753,22.86705487047132,0.4820553666174245
17747,Seoni,2023,8,28.613417265964586,21.33930478167252,0.6375517259631949
17747,Seoni,2023,9,28.422009934030186,21.213690265934662,0.7097962323236532
17747,Seoni,2023,10,30.414268210567528,20.78832241766472,0.5776077212697334
17747,Seoni,2023,11,29.49084313081116,15.24642370961517,0.4768192936287105
17747,Seoni,2023,12,23.72667502336921,10.934118747421811,0.5523115235485451
17747,Seoni,2024,1,23.02080200428909,13.872378049039227,0.6059562211790263
17747,Seoni,2024,2,26.985642980225528,17.29214215037068,0.5587696414148209
17747,Seoni,2024,3,34.448371609917395,17.94836035026943,0.3813134544824086
17747,Seoni,2024,4,39.78827382000412,20.89439455820389,0.3568025539777457
17747,Seoni,2024,5,38.5958314224935,24.981452521779243,0.3816071171281378
17747,Seoni,2024,6,39.90558693121681,25.44126709506233,0.3754446265324623
17747,Seoni,2024,7,27.520952755610537,22.64800019287268,0.3243355606453836
17747,Seoni,2024,8,26.560683621646938,21.1751591914014,0.5732411851883252
17747,Seoni,2024,9,28.49324392348825,20.825413355085832,0.668494168807519
17747,Seoni,2024,10,29.26829465128424,20.52644608380203,0.5431352573924293
17747,Seoni,2024,11,26.683088088853776,15.015789473684242,0.4569624402241443
17747,Seoni,2024,12,23.665941652623147,16.082594426227182,0.5144229491884836
17747,Seoni,2025,1,23.01344136707956,12.98356790584481,0.5680228880581328
17747,Seoni,2025,2,28.264114499469965,15.73278743579616,0.5008152995831587
17747,Seoni,2025,3,35.38743416931975,19.01214709987676,0.3422777904048247
17747,Seoni,2025,4,40.5981107241096,22.40311655276231,0.2896281781123126
17747,Seoni,2025,5,37.38086627942703,24.74255165490781,0.3438405055939923
17747,Seoni,2025,6,38.76792932868592,26.495442932893496,0.2332370778780736
17747,Seoni,2025,7,29.59807578743241,20.298911054559028,0.5895067049845556
17747,Seoni,2025,8,27.54484510213236,21.64095862172221,0.5276285957172075
17747,Seoni,2025,9,26.88384126828351,21.148852831633363,0.7400582617266216
17747,Seoni,2025,10,27.28511473079119,19.89506980973467,0.6230273569204595
17747,Seoni,2025,11,24.0650553872074,15.831891977401154,0.5268892084491499
17747,Seoni,2025,12,21.12729202840679,11.823879039704556,0.5359736278338239
17748,Shahdol,2018,1,26.661600461857955,12.248775655697752,0.4067900497649008
17748,Shahdol,2018,2,30.194347526597365,14.393915525266417,0.3751747320229255
17748,Shahdol,2018,3,39.77819076783464,17.404510257529488,0.3103165846616916
17748,Shahdol,2018,4,42.87139824831497,21.092288175205823,0.2776880302638861
17748,Shahdol,2018,5,43.187563423673005,22.38648075766689,0.2769110353266099
17748,Shahdol,2018,6,39.0556344735129,23.790360472643428,0.3889960727918767
17748,Shahdol,2018,7,33.207870865666095,23.460156156331305,0.33913705400562
17748,Shahdol,2018,8,29.022955786692663,22.4467990340475,0.4583521422225632
17748,Shahdol,2018,9,31.30526157314125,21.019886888321693,0.6255348308583412
17748,Shahdol,2018,10,31.550035905066053,19.81559392734156,0.5308681623096775
17748,Shahdol,2018,11,29.34412440717886,14.550564102564136,0.4666181029125283
17748,Shahdol,2018,12,23.179610649597503,14.140631542030892,0.4293391556269308
17748,Shahdol,2019,1,24.399873096687024,12.13034341223152,0.4150399403338203
17748,Shahdol,2019,2,29.224918688371584,15.287163512132674,0.3935891756368678
17748,Shahdol,2019,3,36.41950597384539,18.09584545031124,0.3463157698713341
17748,Shahdol,2019,4,43.44158525601939,21.4639780769497,0.289287812001442
17748,Shahdol,2019,5,46.34629569931371,21.8919939335888,0.297349876224058
17748,Shahdol,2019,6,42.50369056290888,26.03150390971239,0.3249834764195725
17748,Shahdol,2019,7,33.77339622549176,20.23991965929484,0.488124691536177
17748,Shahdol,2019,8,29.31672945061727,22.260437339959203,0.5267317803221386
17748,Shahdol,2019,9,27.96288569661724,20.82178624825108,0.6232407967026252
17748,Shahdol,2019,10,29.248920622251067,18.43291643081411,0.658435047059927
17748,Shahdol,2019,11,28.06223881432352,18.299069457195348,0.5824788675295881
17748,Shahdol,2019,12,22.27396634309053,12.520505087056147,0.528622424204605
17748,Shahdol,2020,1,22.186063935126384,12.01780247386258,0.5238709885170574
17748,Shahdol,2020,2,27.143059481865,15.25082132342912,0.4953329366697552
17748,Shahdol,2020,3,30.84846546311514,16.974928410626863,0.4513815055703194
17748,Shahdol,2020,4,38.802615684056086,21.508475579363523,0.3813178255335932
17748,Shahdol,2020,5,41.40687905761688,24.54244927348192,0.3899683580570947
17748,Shahdol,2020,6,35.29869371863435,24.343356433148784,0.4938474913848186
17748,Shahdol,2020,7,32.034733354390205,21.74786972523079,0.5173750871335493
17748,Shahdol,2020,8,28.30147364437402,21.819973728898468,0.585077470571851
17748,Shahdol,2020,9,30.50118856531283,21.901789017048365,0.681570469022996
17748,Shahdol,2020,10,29.984723259766653,20.70452878380827,0.5907615474570472
17748,Shahdol,2020,11,27.68945879786047,17.02470113029613,0.5286958013923138
17748,Shahdol,2020,12,25.588366155902,12.849567775121724,0.4841828449112091
17748,Shahdol,2021,1,25.87099480280624,13.79307612567689,0.4598088662392018
17748,Shahdol,2021,2,29.961294123623627,14.092778902504028,0.4134174646547751
17748,Shahdol,2021,3,37.40808375437842,18.02025659641556,0.3402894743135299
17748,Shahdol,2021,4,41.212127698046025,20.569634795141933,0.3149568504359563
17748,Shahdol,2021,5,37.636525155933086,22.53693693858605,0.4306304472122154
17748,Shahdol,2021,6,33.74382185129319,22.574000898926784,0.5533891176559617
17748,Shahdol,2021,7,33.86486406358064,22.556095046372526,0.4394505135343301
17748,Shahdol,2021,8,30.34676315420734,22.13270455706356,0.5860350030253996
17748,Shahdol,2021,9,29.01110409271177,22.31336197804657,0.670891142547362
17748,Shahdol,2021,10,29.69745520046565,18.054485046639137,0.6126690177418619
17748,Shahdol,2021,11,27.82841029244122,12.861746906685656,0.525453353399855
17748,Shahdol,2021,12,24.56959223641207,11.128237409486848,0.4678264800538751
17748,Shahdol,2022,1,22.36546810476348,12.24582706421516,0.4741881653378865
17748,Shahdol,2022,2,27.218716535962017,16.79296875000002,0.4583741793177505
17748,Shahdol,2022,3,38.8180454212,21.64500000000004,0.3741994588534699
17748,Shahdol,2022,4,43.32109606886891,23.90762239068791,0.3115751648987447
17748,Shahdol,2022,5,40.48407956889815,21.838190060005243,0.3210557823753963
17748,Shahdol,2022,6,39.611654629428806,23.40380734524124,0.4340981419444995
17748,Shahdol,2022,7,32.63608406995564,21.95184786057021,0.4606671876028366
17748,Shahdol,2022,8,28.44515464115928,20.64409967747128,0.616367983332364
17748,Shahdol,2022,9,29.171721268132,21.649849978124426,0.6713691459432002
17748,Shahdol,2022,10,27.95420294628193,22.48126839046665,0.6315443378187874
17748,Shahdol,2022,11,26.281286012694984,15.890000000000027,0.5498601275689136
17748,Shahdol,2022,12,24.08988650296705,14.850880327060455,0.5021665981832852
17748,Shahdol,2023,1,24.5367893724448,14.805350778029018,0.4704178479982467
17748,Shahdol,2023,2,29.68718120262165,16.526400448143438,0.413627200669343
17748,Shahdol,2023,3,34.261829311449326,18.568700049474817,0.3780444813968085
17748,Shahdol,2023,4,40.150582557542855,19.59686262861923,0.3605433517684724
17748,Shahdol,2023,5,40.04650379801544,19.69649672804752,0.3809826296732307
17748,Shahdol,2023,6,41.47080875084833,27.5313619543934,0.3803508078401811
17748,Shahdol,2023,7,31.692802848314862,23.080064108094103,0.494709107518738
17748,Shahdol,2023,8,30.16160603298997,22.064391425344585,0.5783510964827899
17748,Shahdol,2023,9,28.69980006388868,20.922877481337,0.6809044027996568
17748,Shahdol,2023,10,28.68470060168968,20.62750000000001,0.6173408021723069
17748,Shahdol,2023,11,27.464025078440105,15.578938794598525,0.5094473199591077
17748,Shahdol,2023,12,21.970848048383097,13.607824812822802,0.512933110673832
17748,Shahdol,2024,1,22.2343220658587,12.753602476078823,0.4973187046901176
17748,Shahdol,2024,2,26.457747379016272,16.191751239216757,0.4607799322434532
17748,Shahdol,2024,3,33.55404862338094,21.44082180871277,0.3889772655514903
17748,Shahdol,2024,4,41.81862390605796,20.256465893180938,0.3471567990851505
17748,Shahdol,2024,5,38.22866633775209,26.37012650507529,0.3548749436678485
17748,Shahdol,2024,6,39.1758682482116,25.6998259940067,0.3791388609839045
17748,Shahdol,2024,7,29.920510191826008,23.16585519521699,0.399068294077896
17748,Shahdol,2024,8,27.84493834869052,23.61488056012169,0.539263708399334
17748,Shahdol,2024,9,27.919927582839943,20.881326690828075,0.6652750874869063
17748,Shahdol,2024,10,28.279181093270484,20.92387849128673,0.6163744318858868
17748,Shahdol,2024,11,24.70318901563284,14.595714285714308,0.5139699373839619
17748,Shahdol,2024,12,21.873389158392204,15.262307700562332,0.4987479988765455
17748,Shahdol,2025,1,21.38372221016777,10.984447018252784,0.4964800722280087
17748,Shahdol,2025,2,27.34466663825261,18.897153453555656,0.4216912053071205
17748,Shahdol,2025,3,34.11318787906961,20.375397643870706,0.366598074760202
17748,Shahdol,2025,4,39.1016799093504,24.72333333333336,0.3243627707026534
17748,Shahdol,2025,5,35.98656776844423,24.84072626413424,0.3827418559879367
17748,Shahdol,2025,6,38.62631632535335,24.180567075402408,0.2932277507393019
17748,Shahdol,2025,7,28.25143158880166,22.986891955426103,0.4968249885434245
17748,Shahdol,2025,8,27.81268586422305,23.15878793338966,0.6054551280758583
17748,Shahdol,2025,9,26.55326949383804,21.03066871260329,0.704320577332874
17748,Shahdol,2025,10,26.91269328893851,19.98129422577688,0.6764124922040025
17748,Shahdol,2025,11,21.34178651381608,16.57625648201502,0.5828852726373851
17748,Shahdol,2025,12,18.30320041570656,11.96771811565718,0.5329093554941192
17749,Shajapur,2018,1,27.40465446879361,12.578000000000026,0.5946506770804378
17749,Shajapur,2018,2,33.44860958351778,12.158697727272756,0.4256180777230525
17749,Shajapur,2018,3,43.5776638000356,21.08555555555559,0.2644014707008645
17749,Shajapur,2018,4,48.69571377063374,22.080559173480896,0.2249247336604553
17749,Shajapur,2018,5,48.280644218531286,28.46371753246756,0.2008045552523123
17749,Shajapur,2018,6,40.14060264650581,23.24169741286562,0.2773896221108969
17749,Shajapur,2018,7,33.25262178694859,16.506747822607966,0.313859125576945
17749,Shajapur,2018,8,25.328777711953222,17.493588258261457,0.4299344082540161
17749,Shajapur,2018,9,35.06498876247302,18.857862469224266,0.524272319892978
17749,Shajapur,2018,10,39.009205593285735,19.84714285714289,0.3641363052255226
17749,Shajapur,2018,11,33.63336930744752,12.365849664429565,0.4311768322081791
17749,Shajapur,2018,12,24.436945997313337,9.784630179481526,0.5974139656808601
17749,Shajapur,2019,1,23.79965324608713,9.747496594362383,0.6017006080058767
17749,Shajapur,2019,2,30.06779680208184,16.048054875917533,0.4788991712808214
17749,Shajapur,2019,3,41.32711671559384,16.822812919946273,0.2813985853894177
17749,Shajapur,2019,4,48.076832621130194,23.43571428571432,0.2289755875281512
17749,Shajapur,2019,5,49.39890430131126,26.38105425581946,0.2148486000174925
17749,Shajapur,2019,6,45.691862250439904,26.065101982370724,0.2400020524476204
17749,Shajapur,2019,7,37.621947293951095,20.50904004631409,0.4495179107881451
17749,Shajapur,2019,8,26.87877989497744,19.1974181708506,0.4760281921518526
17749,Shajapur,2019,9,30.32236287451977,21.3982959683497,0.4893698987108568
17749,Shajapur,2019,10,32.94278413142897,17.21457750392264,0.4728469705523371
17749,Shajapur,2019,11,32.34379641877768,19.58603409752042,0.4407107977237647
17749,Shajapur,2019,12,23.83970093164541,9.644266887395764,0.6274351596697527
17749,Shajapur,2020,1,22.08231588597309,10.646147212257851,0.7138836174773041
17749,Shajapur,2020,2,28.700396555038232,15.928181818181848,0.6654215082138928
17749,Shajapur,2020,3,36.10701740338068,18.33434650894089,0.3809777494846896
17749,Shajapur,2020,4,46.790225057637954,20.99777780542221,0.2521773105508759
17749,Shajapur,2020,5,49.73008453168065,25.18414291228827,0.2313835177326141
17749,Shajapur,2020,6,38.28823127239958,23.69191567139578,0.3460913418515453
17749,Shajapur,2020,7,32.56455094217805,23.20734617890978,0.6675563119842928
17749,Shajapur,2020,8,29.676287132935578,20.567921705350937,0.5576502753745843
17749,Shajapur,2020,9,34.81211230247604,21.809226499514903,0.5325052410317109
17749,Shajapur,2020,10,37.06267420725972,22.072854094443027,0.3645274777647584
17749,Shajapur,2020,11,30.43245277224543,16.82000000000002,0.5069622744117915
17749,Shajapur,2020,12,24.095391413983418,12.95148126139436,0.607740697200172
17749,Shajapur,2021,1,24.63920376775624,16.000762879362977,0.672685072417423
17749,Shajapur,2021,2,31.55570162887277,13.460566235581991,0.5129285275212687
17749,Shajapur,2021,3,41.32335368523786,18.32964417358826,0.280675900791441
17749,Shajapur,2021,4,46.440693803550246,21.34006092484676,0.2308291113501104
17749,Shajapur,2021,5,47.16359803889237,23.71054739661553,0.2454911730529388
17749,Shajapur,2021,6,38.68898119534063,21.95435513885152,0.3020332085936887
17749,Shajapur,2021,7,39.72433155430055,24.712834457525894,0.3549829175141817
17749,Shajapur,2021,8,28.56633225295152,20.804462838245417,0.5490495737671697
17749,Shajapur,2021,9,32.28967445293829,21.2376494585624,0.5071574848868989
17749,Shajapur,2021,10,33.973401035262825,21.641428571428605,0.4827419539471494
17749,Shajapur,2021,11,30.82448650302504,17.59577998613359,0.4320813835069493
17749,Shajapur,2021,12,24.10921312857079,12.27718900859759,0.598453693785688
17749,Shajapur,2022,1,21.99074405963622,12.857832220934444,0.6888665568885657
17749,Shajapur,2022,2,27.9042893970294,13.176250000000024,0.5906794781374832
17749,Shajapur,2022,3,41.35624993602126,18.764831722494407,0.3385477199009339
17749,Shajapur,2022,4,45.66076933838513,24.19142857142861,0.2337977311681034
17749,Shajapur,2022,5,45.77965429818349,25.912337757341444,0.2149050080207416
17749,Shajapur,2022,6,43.22487711514032,25.61051702836893,0.2430098087517758
17749,Shajapur,2022,7,31.661085167635264,22.90191042865111,0.3475353893834786
17749,Shajapur,2022,8,28.67042376197521,21.85186234983797,0.6935739227156429
17749,Shajapur,2022,9,32.550558259411744,22.19217752658444,0.5612824106225845
17749,Shajapur,2022,10,35.823882372210164,18.55000000000001,0.3974223278165785
17749,Shajapur,2022,11,31.00423005310528,15.286000000000024,0.4172385280415563
17749,Shajapur,2022,12,24.57204954634746,14.38857371154618,0.6500560440426256
17749,Shajapur,2023,1,21.468424522604188,12.162882072438602,0.7087734492255835
17749,Shajapur,2023,2,30.040650297942253,16.092857142857174,0.6123957360722206
17749,Shajapur,2023,3,36.454400242494025,17.908424375112183,0.3102401555896255
17749,Shajapur,2023,4,44.67786373247394,19.76900760998374,0.2502542795788865
17749,Shajapur,2023,5,45.10234919477653,22.39999595701374,0.2579312335509307
17749,Shajapur,2023,6,44.49876736385589,22.60430803418513,0.2374594720128421
17749,Shajapur,2023,7,34.394275885138725,22.661108908174548,0.4674903380407468
17749,Shajapur,2023,8,28.648349391546954,20.38148015068096,0.6943273676344872
17749,Shajapur,2023,9,33.81097345077388,22.82894733463021,0.4957614808463382
17749,Shajapur,2023,10,36.84813632212116,19.88224310498224,0.3525459001509481
17749,Shajapur,2023,11,29.871346768699247,16.959174127737857,0.4612256998686428
17749,Shajapur,2023,12,22.860808004349373,14.44602801105274,0.6964756520999442
17749,Shajapur,2024,1,21.71856876786428,14.23047421853546,0.6681907535083703
17749,Shajapur,2024,2,27.294815195001885,13.937958733750262,0.4995466543377629
17749,Shajapur,2024,3,38.65357461979516,21.004678509273194,0.2934506179494655
17749,Shajapur,2024,4,44.92178528247924,21.826503829944333,0.2529079335813687
17749,Shajapur,2024,5,44.63734912653252,27.03146277365513,0.2382339518534461
17749,Shajapur,2024,6,42.062725902158405,26.999879003199467,0.269186559016447
17749,Shajapur,2024,7,32.214476277496296,24.66979503874549,0.2260499633711715
17749,Shajapur,2024,8,26.4764999147454,19.501591859607856,0.7045127148662927
17749,Shajapur,2024,9,31.53922295571986,21.795456089838453,0.5487549878840369
17749,Shajapur,2024,10,34.67174105462138,22.55379756669399,0.4127661290769753
17749,Shajapur,2024,11,27.83615786905549,15.758571428571456,0.4586956674008652
17749,Shajapur,2024,12,21.480070848740443,12.32684067254938,0.6238143911075702
17749,Shajapur,2025,1,20.756935339861247,12.575000000000028,0.7257776227751562
17749,Shajapur,2025,2,26.601321819796887,15.73630602557012,0.6101187385921508
17749,Shajapur,2025,3,35.72125520219023,18.6882693572637,0.3130032432799952
17749,Shajapur,2025,4,42.548879534393365,23.993829787234063,0.2281112588288265
17749,Shajapur,2025,5,39.2625967160943,24.01545923085437,0.2683107425088064
17749,Shajapur,2025,6,39.36536248417606,25.609697108186765,0.2058588007313185
17749,Shajapur,2025,7,26.847850649659737,19.10566697489642,0.5135402135190785
17749,Shajapur,2025,8,27.3239741927004,22.239437909796827,0.6669836991904058
17749,Shajapur,2025,9,30.54488860289558,21.823680936582875,0.5210445006237726
17749,Shajapur,2025,10,30.77924097784688,21.68353824742344,0.4592994945886254
17749,Shajapur,2025,11,25.828826986443403,16.131666666666703,0.4912166728839427
17749,Shajapur,2025,12,20.2106738649018,13.328836605080864,0.6978126111314483
70176,Sheopur,2018,1,26.943208379830992,11.68238364034859,0.4005503849843504
70176,Sheopur,2018,2,31.3846649307521,14.870351098417787,0.3707977334166827
70176,Sheopur,2018,3,41.61503021677364,19.048001095887287,0.29291744324348
70176,Sheopur,2018,4,46.16005256263041,22.734843969074245,0.2271235657466412
70176,Sheopur,2018,5,45.777339683977374,27.25226658032492,0.2134505051163406
70176,Sheopur,2018,6,39.74084973556947,27.57042074579734,0.2826264149967286
70176,Sheopur,2018,7,38.76057384914794,23.129410764362984,0.3294163025252741
70176,Sheopur,2018,8,26.18344863852962,24.435392722762856,0.4933260022283168
70176,Sheopur,2018,9,30.641162432005554,23.98155791942993,0.6484852006079291
70176,Sheopur,2018,10,33.413144204902515,18.7821099954757,0.4963885418001383
70176,Sheopur,2018,11,30.66862294534015,14.507435329026656,0.4420707213707261
70176,Sheopur,2018,12,24.410988231361824,10.637353338149747,0.450246374569455
70176,Sheopur,2019,1,23.199326222552905,9.576244884768611,0.469310009214785
70176,Sheopur,2019,2,26.217188831923604,14.148553906088749,0.4532911471826775
70176,Sheopur,2019,3,36.82693281687171,18.359644696908475,0.3478378996024789
70176,Sheopur,2019,4,44.79237271487328,22.8582913392797,0.2705265865409379
70176,Sheopur,2019,5,45.6650775393142,26.636753735721108,0.2584762879932668
70176,Sheopur,2019,6,42.84897140592916,26.64749715376414,0.3329107221675828
70176,Sheopur,2019,7,35.24578008099993,24.030387441926,0.4941643908468042
70176,Sheopur,2019,8,29.23977607790358,24.21614502104684,0.6137621349734924
70176,Sheopur,2019,9,29.17920269228492,22.03660113692693,0.6349520379199385
70176,Sheopur,2019,10,31.47988932196906,18.288332305233865,0.5759681545576333
70176,Sheopur,2019,11,29.257276193710847,17.297353292050023,0.4853533464580918
70176,Sheopur,2019,12,21.8319988355356,7.256881980986096,0.4778455660914463
70176,Sheopur,2020,1,21.888293973357506,10.699120997626114,0.504005222029208
70176,Sheopur,2020,2,28.556825157822725,16.84370607295615,0.4916490877068022
70176,Sheopur,2020,3,34.91175225480212,17.539665670277806,0.3778743621680137
70176,Sheopur,2020,4,44.12616462615839,22.6462887596518,0.2761840478793502
70176,Sheopur,2020,5,44.62151603564556,26.93408241642185,0.2899679241049908
70176,Sheopur,2020,6,38.66316503587745,26.347869105914025,0.3577462918193239
70176,Sheopur,2020,7,36.17437231828309,25.41693115318418,0.5294585131890651
70176,Sheopur,2020,8,28.033259361951423,23.10609511420513,0.6136642915458792
70176,Sheopur,2020,9,33.958441100203245,23.94904554390384,0.5978674424146582
70176,Sheopur,2020,10,34.70403066422991,17.252965620823847,0.4181065415028972
70176,Sheopur,2020,11,28.71412668941688,16.053199001012302,0.3891833974298314
70176,Sheopur,2020,12,25.53191175408244,12.091080792510022,0.4073838411455904
70176,Sheopur,2021,1,24.410247588857786,13.369313323848129,0.4688007393945116
70176,Sheopur,2021,2,30.78079700581689,13.734119121557582,0.4314241165239873
70176,Sheopur,2021,3,38.57059737025119,20.84999541826648,0.3020865137454527
