district_code,district,year,month,total_population
70174,Katni,2020,3,1904483.0
70174,Katni,2020,4,1904483.0
70174,Katni,2020,5,1904483.0
70174,Katni,2020,6,1904483.0
70174,Katni,2020,7,1904483.0
70174,Katni,2020,8,1904483.0
70174,Katni,2020,9,1904483.0
70174,Katni,2020,10,1904483.0
70174,Katni,2020,11,1904483.0
70174,Katni,2020,12,1904483.0
70174,Katni,2021,1,1921586.2
70174,Katni,2021,2,1921586.2
70174,Katni,2021,3,1921586.2
70174,Katni,2021,4,1921586.2
70174,Katni,2021,5,1921586.2
70174,Katni,2021,6,1921586.2
70174,Katni,2021,7,1921586.2
70174,Katni,2021,8,1921586.2
70174,Katni,2021,9,1921586.2
70174,Katni,2021,10,1921586.2
70174,Katni,2021,11,1921586.2
70174,Katni,2021,12,1921586.2
70174,Katni,2022,1,1938689.4
70174,Katni,2022,2,1938689.4
70174,Katni,2022,3,1938689.4
70174,Katni,2022,4,1938689.4
70174,Katni,2022,5,1938689.4
70174,Katni,2022,6,1938689.4
70174,Katni,2022,7,1938689.4
70174,Katni,2022,8,1938689.4
70174,Katni,2022,9,1938689.4
70174,Katni,2022,10,1938689.4
70174,Katni,2022,11,1938689.4
70174,Katni,2022,12,1938689.4
70174,Katni,2023,1,1955792.6
70174,Katni,2023,2,1955792.6
70174,Katni,2023,3,1955792.6
70174,Katni,2023,4,1955792.6
70174,Katni,2023,5,1955792.6
70174,Katni,2023,6,1955792.6
70174,Katni,2023,7,1955792.6
70174,Katni,2023,8,1955792.6
70174,Katni,2023,9,1955792.6
70174,Katni,2023,10,1955792.6
70174,Katni,2023,11,1955792.6
70174,Katni,2023,12,1955792.6
70174,Katni,2024,1,1972895.8
70174,Katni,2024,2,1972895.8
70174,Katni,2024,3,1972895.8
70174,Katni,2024,4,1972895.8
70174,Katni,2024,5,1972895.8
70174,Katni,2024,6,1972895.8
70174,Katni,2024,7,1972895.8
70174,Katni,2024,8,1972895.8
70174,Katni,2024,9,1972895.8
70174,Katni,2024,10,1972895.8
70174,Katni,2024,11,1972895.8
70174,Katni,2024,12,1972895.8
70174,Katni,2025,1,1989999.0
70174,Katni,2025,2,1989999.0
70174,Katni,2025,3,1989999.0
70174,Katni,2025,4,1989999.0
70174,Katni,2025,5,1989999.0
70174,Katni,2025,6,1989999.0
70174,Katni,2025,7,1989999.0
70174,Katni,2025,8,1989999.0
70174,Katni,2025,9,1989999.0
70174,Katni,2025,10,1989999.0
70174,Katni,2025,11,1989999.0
70174,Katni,2025,12,1989999.0
17732,Mandla,2015,1,981325.0
17732,Mandla,2015,2,981325.0
17732,Mandla,2015,3,981325.0
17732,Mandla,2015,4,981325.0
17732,Mandla,2015,5,981325.0
17732,Mandla,2015,6,981325.0
17732,Mandla,2015,7,981325.0
17732,Mandla,2015,8,981325.0
17732,Mandla,2015,9,981325.0
17732,Mandla,2015,10,981325.0
17732,Mandla,2015,11,981325.0
17732,Mandla,2015,12,981325.0
17732,Mandla,2016,1,991993.0
17732,Mandla,2016,2,991993.0
17732,Mandla,2016,3,991993.0
17732,Mandla,2016,4,991993.0
17732,Mandla,2016,5,991993.0
17732,Mandla,2016,6,991993.0
17732,Mandla,2016,7,991993.0
17732,Mandla,2016,8,991993.0
17732,Mandla,2016,9,991993.0
17732,Mandla,2016,10,991993.0
17732,Mandla,2016,11,991993.0
17732,Mandla,2016,12,991993.0
17732,Mandla,2017,1,1002661.0
17732,Mandla,2017,2,1002661.0
17732,Mandla,2017,3,1002661.0
17732,Mandla,2017,4,1002661.0
17732,Mandla,2017,5,1002661.0
17732,Mandla,2017,6,1002661.0
17732,Mandla,2017,7,1002661.0
17732,Mandla,2017,8,1002661.0
17732,Mandla,2017,9,1002661.0
17732,Mandla,2017,10,1002661.0
17732,Mandla,2017,11,1002661.0
17732,Mandla,2017,12,1002661.0
17732,Mandla,2018,1,1013329.0
17732,Mandla,2018,2,1013329.0
17732,Mandla,2018,3,1013329.0
17732,Mandla,2018,4,1013329.0
17732,Mandla,2018,5,1013329.0
17732,Mandla,2018,6,1013329.0
17732,Mandla,2018,7,1013329.0
17732,Mandla,2018,8,1013329.0
17732,Mandla,2018,9,1013329.0
17732,Mandla,2018,10,1013329.0
17732,Mandla,2018,11,1013329.0
17732,Mandla,2018,12,1013329.0
17732,Mandla,2019,1,1023997.0
17732,Mandla,2019,2,1023997.0
17732,Mandla,2019,3,1023997.0
17732,Mandla,2019,4,1023997.0
17732,Mandla,2019,5,1023997.0
17732,Mandla,2019,6,1023997.0
17732,Mandla,2019,7,1023997.0
17732,Mandla,2019,8,1023997.0
17732,Mandla,2019,9,1023997.0
17732,Mandla,2019,10,1023997.0
17732,Mandla,2019,11,1023997.0
17732,Mandla,2019,12,1023997.0
17732,Mandla,2020,1,1034665.0
17732,Mandla,2020,2,1034665.0
17732,Mandla,2020,3,1034665.0
17732,Mandla,2020,4,1034665.0
17732,Mandla,2020,5,1034665.0
17732,Mandla,2020,6,1034665.0
17732,Mandla,2020,7,1034665.0
17732,Mandla,2020,8,1034665.0
17732,Mandla,2020,9,1034665.0
17732,Mandla,2020,10,1034665.0
17732,Mandla,2020,11,1034665.0
17732,Mandla,2020,12,1034665.0
17732,Mandla,2021,1,1043710.0
17732,Mandla,2021,2,1043710.0
17732,Mandla,2021,3,1043710.0
17732,Mandla,2021,4,1043710.0
17732,Mandla,2021,5,1043710.0
17732,Mandla,2021,6,1043710.0
17732,Mandla,2021,7,1043710.0
17732,Mandla,2021,8,1043710.0
17732,Mandla,2021,9,1043710.0
17732,Mandla,2021,10,1043710.0
17732,Mandla,2021,11,1043710.0
17732,Mandla,2021,12,1043710.0
17732,Mandla,2022,1,1052755.0
17732,Mandla,2022,2,1052755.0
17732,Mandla,2022,3,1052755.0
17732,Mandla,2022,4,1052755.0
17732,Mandla,2022,5,1052755.0
17732,Mandla,2022,6,1052755.0
17732,Mandla,2022,7,1052755.0
17732,Mandla,2022,8,1052755.0
17732,Mandla,2022,9,1052755.0
17732,Mandla,2022,10,1052755.0
17732,Mandla,2022,11,1052755.0
17732,Mandla,2022,12,1052755.0
17732,Mandla,2023,1,1061800.0
17732,Mandla,2023,2,1061800.0
17732,Mandla,2023,3,1061800.0
17732,Mandla,2023,4,1061800.0
17732,Mandla,2023,5,1061800.0
17732,Mandla,2023,6,1061800.0
17732,Mandla,2023,7,1061800.0
17732,Mandla,2023,8,1061800.0
17732,Mandla,2023,9,1061800.0
17732,Mandla,2023,10,1061800.0
17732,Mandla,2023,11,1061800.0
17732,Mandla,2023,12,1061800.0
17732,Mandla,2024,1,1070845.0
17732,Mandla,2024,2,1070845.0
17732,Mandla,2024,3,1070845.0
17732,Mandla,2024,4,1070845.0
17732,Mandla,2024,5,1070845.0
17732,Mandla,2024,6,1070845.0
17732,Mandla,2024,7,1070845.0
17732,Mandla,2024,8,1070845.0
17732,Mandla,2024,9,1070845.0
17732,Mandla,2024,10,1070845.0
17732,Mandla,2024,11,1070845.0
17732,Mandla,2024,12,1070845.0
17732,Mandla,2025,1,1079890.0
17732,Mandla,2025,2,1079890.0
17732,Mandla,2025,3,1079890.0
17732,Mandla,2025,4,1079890.0
17732,Mandla,2025,5,1079890.0
17732,Mandla,2025,6,1079890.0
17732,Mandla,2025,7,1079890.0
17732,Mandla,2025,8,1079890.0
17732,Mandla,2025,9,1079890.0
17732,Mandla,2025,10,1079890.0
17732,Mandla,2025,11,1079890.0
17732,Mandla,2025,12,1079890.0
17733,Mandsaur,2015,1,1389199.0
17733,Mandsaur,2015,2,1389199.0
17733,Mandsaur,2015,3,1389199.0
17733,Mandsaur,2015,4,1389199.0
17733,Mandsaur,2015,5,1389199.0
17733,Mandsaur,2015,6,1389199.0
17733,Mandsaur,2015,7,1389199.0
17733,Mandsaur,2015,8,1389199.0
17733,Mandsaur,2015,9,1389199.0
17733,Mandsaur,2015,10,1389199.0
17733,Mandsaur,2015,11,1389199.0
17733,Mandsaur,2015,12,1389199.0
17733,Mandsaur,2016,1,1404196.8
17733,Mandsaur,2016,2,1404196.8
17733,Mandsaur,2016,3,1404196.8
17733,Mandsaur,2016,4,1404196.8
17733,Mandsaur,2016,5,1404196.8
17733,Mandsaur,2016,6,1404196.8
17733,Mandsaur,2016,7,1404196.8
17733,Mandsaur,2016,8,1404196.8
17733,Mandsaur,2016,9,1404196.8
17733,Mandsaur,2016,10,1404196.8
17733,Mandsaur,2016,11,1404196.8
17733,Mandsaur,2016,12,1404196.8
17733,Mandsaur,2017,1,1419194.6
17733,Mandsaur,2017,2,1419194.6
17733,Mandsaur,2017,3,1419194.6
17733,Mandsaur,2017,4,1419194.6
17733,Mandsaur,2017,5,1419194.6
17733,Mandsaur,2017,6,1419194.6
17733,Mandsaur,2017,7,1419194.6
17733,Mandsaur,2017,8,1419194.6
17733,Mandsaur,2017,9,1419194.6
17733,Mandsaur,2017,10,1419194.6
17733,Mandsaur,2017,11,1419194.6
17733,Mandsaur,2017,12,1419194.6
17733,Mandsaur,2018,1,1434192.4
17733,Mandsaur,2018,2,1434192.4
17733,Mandsaur,2018,3,1434192.4
17733,Mandsaur,2018,4,1434192.4
17733,Mandsaur,2018,5,1434192.4
17733,Mandsaur,2018,6,1434192.4
17733,Mandsaur,2018,7,1434192.4
17733,Mandsaur,2018,8,1434192.4
17733,Mandsaur,2018,9,1434192.4
17733,Mandsaur,2018,10,1434192.4
17733,Mandsaur,2018,11,1434192.4
17733,Mandsaur,2018,12,1434192.4
17733,Mandsaur,2019,1,1449190.2
17733,Mandsaur,2019,2,1449190.2
17733,Mandsaur,2019,3,1449190.2
17733,Mandsaur,2019,4,1449190.2
17733,Mandsaur,2019,5,1449190.2
17733,Mandsaur,2019,6,1449190.2
17733,Mandsaur,2019,7,1449190.2
17733,Mandsaur,2019,8,1449190.2
17733,Mandsaur,2019,9,1449190.2
17733,Mandsaur,2019,10,1449190.2
17733,Mandsaur,2019,11,1449190.2
17733,Mandsaur,2019,12,1449190.2
17733,Mandsaur,2020,1,1464188.0
17733,Mandsaur,2020,2,1464188.0
17733,Mandsaur,2020,3,1464188.0
17733,Mandsaur,2020,4,1464188.0
17733,Mandsaur,2020,5,1464188.0
17733,Mandsaur,2020,6,1464188.0
17733,Mandsaur,2020,7,1464188.0
17733,Mandsaur,2020,8,1464188.0
17733,Mandsaur,2020,9,1464188.0
17733,Mandsaur,2020,10,1464188.0
17733,Mandsaur,2020,11,1464188.0
17733,Mandsaur,2020,12,1464188.0
17733,Mandsaur,2021,1,1476820.6
17733,Mandsaur,2021,2,1476820.6
17733,Mandsaur,2021,3,1476820.6
17733,Mandsaur,2021,4,1476820.6
17733,Mandsaur,2021,5,1476820.6
17733,Mandsaur,2021,6,1476820.6
17733,Mandsaur,2021,7,1476820.6
17733,Mandsaur,2021,8,1476820.6
17733,Mandsaur,2021,9,1476820.6
17733,Mandsaur,2021,10,1476820.6
17733,Mandsaur,2021,11,1476820.6
17733,Mandsaur,2021,12,1476820.6
17733,Mandsaur,2022,1,1489453.2
17733,Mandsaur,2022,2,1489453.2
17733,Mandsaur,2022,3,1489453.2
17733,Mandsaur,2022,4,1489453.2
17733,Mandsaur,2022,5,1489453.2
17733,Mandsaur,2022,6,1489453.2
17733,Mandsaur,2022,7,1489453.2
17733,Mandsaur,2022,8,1489453.2
17733,Mandsaur,2022,9,1489453.2
17733,Mandsaur,2022,10,1489453.2
17733,Mandsaur,2022,11,1489453.2
17733,Mandsaur,2022,12,1489453.2
17733,Mandsaur,2023,1,1502085.8
17733,Mandsaur,2023,2,1502085.8
17733,Mandsaur,2023,3,1502085.8
17733,Mandsaur,2023,4,1502085.8
17733,Mandsaur,2023,5,1502085.8
17733,Mandsaur,2023,6,1502085.8
17733,Mandsaur,2023,7,1502085.8
17733,Mandsaur,2023,8,1502085.8
17733,Mandsaur,2023,9,1502085.8
17733,Mandsaur,2023,10,1502085.8
17733,Mandsaur,2023,11,1502085.8
17733,Mandsaur,2023,12,1502085.8
17733,Mandsaur,2024,1,1514718.4
17733,Mandsaur,2024,2,1514718.4
17733,Mandsaur,2024,3,1514718.4
17733,Mandsaur,2024,4,1514718.4
17733,Mandsaur,2024,5,1514718.4
17733,Mandsaur,2024,6,1514718.4
17733,Mandsaur,2024,7,1514718.4
17733,Mandsaur,2024,8,1514718.4
17733,Mandsaur,2024,9,1514718.4
17733,Mandsaur,2024,10,1514718.4
17733,Mandsaur,2024,11,1514718.4
17733,Mandsaur,2024,12,1514718.4
17733,Mandsaur,2025,1,1527351.0
17733,Mandsaur,2025,2,1527351.0
17733,Mandsaur,2025,3,1527351.0
17733,Mandsaur,2025,4,1527351.0
17733,Mandsaur,2025,5,1527351.0
17733,Mandsaur,2025,6,1527351.0
17733,Mandsaur,2025,7,1527351.0
17733,Mandsaur,2025,8,1527351.0
17733,Mandsaur,2025,9,1527351.0
17733,Mandsaur,2025,10,1527351.0
17733,Mandsaur,2025,11,1527351.0
17733,Mandsaur,2025,12,1527351.0
17734,Morena,2015,1,2165019.0
17734,Morena,2015,2,2165019.0
17734,Morena,2015,3,2165019.0
17734,Morena,2015,4,2165019.0
17734,Morena,2015,5,2165019.0
17734,Morena,2015,6,2165019.0
17734,Morena,2015,7,2165019.0
17734,Morena,2015,8,2165019.0
17734,Morena,2015,9,2165019.0
17734,Morena,2015,10,2165019.0
17734,Morena,2015,11,2165019.0
17734,Morena,2015,12,2165019.0
17734,Morena,2016,1,2189446.2
17734,Morena,2016,2,2189446.2
17734,Morena,2016,3,2189446.2
17734,Morena,2016,4,2189446.2
17734,Morena,2016,5,2189446.2
17734,Morena,2016,6,2189446.2
17734,Morena,2016,7,2189446.2
17734,Morena,2016,8,2189446.2
17734,Morena,2016,9,2189446.2
17734,Morena,2016,10,2189446.2
17734,Morena,2016,11,2189446.2
17734,Morena,2016,12,2189446.2
17734,Morena,2017,1,2213873.4
17734,Morena,2017,2,2213873.4
17734,Morena,2017,3,2213873.4
17734,Morena,2017,4,2213873.4
17734,Morena,2017,5,2213873.4
17734,Morena,2017,6,2213873.4
17734,Morena,2017,7,2213873.4
17734,Morena,2017,8,2213873.4
17734,Morena,2017,9,2213873.4
17734,Morena,2017,10,2213873.4
17734,Morena,2017,11,2213873.4
17734,Morena,2017,12,2213873.4
17734,Morena,2018,1,2238300.6
17734,Morena,2018,2,2238300.6
17734,Morena,2018,3,2238300.6
17734,Morena,2018,4,2238300.6
17734,Morena,2018,5,2238300.6
17734,Morena,2018,6,2238300.6
17734,Morena,2018,7,2238300.6
17734,Morena,2018,8,2238300.6
17734,Morena,2018,9,2238300.6
17734,Morena,2018,10,2238300.6
17734,Morena,2018,11,2238300.6
17734,Morena,2018,12,2238300.6
17734,Morena,2019,1,2262727.8
17734,Morena,2019,2,2262727.8
17734,Morena,2019,3,2262727.8
17734,Morena,2019,4,2262727.8
17734,Morena,2019,5,2262727.8
17734,Morena,2019,6,2262727.8
17734,Morena,2019,7,2262727.8
17734,Morena,2019,8,2262727.8
17734,Morena,2019,9,2262727.8
17734,Morena,2019,10,2262727.8
17734,Morena,2019,11,2262727.8
17734,Morena,2019,12,2262727.8
17734,Morena,2020,1,2287155.0
17734,Morena,2020,2,2287155.0
17734,Morena,2020,3,2287155.0
17734,Morena,2020,4,2287155.0
17734,Morena,2020,5,2287155.0
17734,Morena,2020,6,2287155.0
17734,Morena,2020,7,2287155.0
17734,Morena,2020,8,2287155.0
17734,Morena,2020,9,2287155.0
17734,Morena,2020,10,2287155.0
17734,Morena,2020,11,2287155.0
17734,Morena,2020,12,2287155.0
17734,Morena,2021,1,2306753.0
17734,Morena,2021,2,2306753.0
17734,Morena,2021,3,2306753.0
17734,Morena,2021,4,2306753.0
17734,Morena,2021,5,2306753.0
17734,Morena,2021,6,2306753.0
17734,Morena,2021,7,2306753.0
17734,Morena,2021,8,2306753.0
17734,Morena,2021,9,2306753.0
17734,Morena,2021,10,2306753.0
17734,Morena,2021,11,2306753.0
17734,Morena,2021,12,2306753.0
17734,Morena,2022,1,2326351.0
17734,Morena,2022,2,2326351.0
17734,Morena,2022,3,2326351.0
17734,Morena,2022,4,2326351.0
17734,Morena,2022,5,2326351.0
17734,Morena,2022,6,2326351.0
17734,Morena,2022,7,2326351.0
17734,Morena,2022,8,2326351.0
17734,Morena,2022,9,2326351.0
17734,Morena,2022,10,2326351.0
17734,Morena,2022,11,2326351.0
17734,Morena,2022,12,2326351.0
17734,Morena,2023,1,2345949.0
17734,Morena,2023,2,2345949.0
17734,Morena,2023,3,2345949.0
17734,Morena,2023,4,2345949.0
17734,Morena,2023,5,2345949.0
17734,Morena,2023,6,2345949.0
17734,Morena,2023,7,2345949.0
17734,Morena,2023,8,2345949.0
17734,Morena,2023,9,2345949.0
17734,Morena,2023,10,2345949.0
17734,Morena,2023,11,2345949.0
17734,Morena,2023,12,2345949.0
17734,Morena,2024,1,2365547.0
17734,Morena,2024,2,2365547.0
17734,Morena,2024,3,2365547.0
17734,Morena,2024,4,2365547.0
17734,Morena,2024,5,2365547.0
17734,Morena,2024,6,2365547.0
17734,Morena,2024,7,2365547.0
17734,Morena,2024,8,2365547.0
17734,Morena,2024,9,2365547.0
17734,Morena,2024,10,2365547.0
17734,Morena,2024,11,2365547.0
17734,Morena,2024,12,2365547.0
17734,Morena,2025,1,2385145.0
17734,Morena,2025,2,2385145.0
17734,Morena,2025,3,2385145.0
17734,Morena,2025,4,2385145.0
17734,Morena,2025,5,2385145.0
17734,Morena,2025,6,2385145.0
17734,Morena,2025,7,2385145.0
17734,Morena,2025,8,2385145.0
17734,Morena,2025,9,2385145.0
17734,Morena,2025,10,2385145.0
17734,Morena,2025,11,2385145.0
17734,Morena,2025,12,2385145.0
17735,Narsinghpur,2015,1,1225024.0
17735,Narsinghpur,2015,2,1225024.0
17735,Narsinghpur,2015,3,1225024.0
17735,Narsinghpur,2015,4,1225024.0
17735,Narsinghpur,2015,5,1225024.0
17735,Narsinghpur,2015,6,1225024.0
17735,Narsinghpur,2015,7,1225024.0
17735,Narsinghpur,2015,8,1225024.0
17735,Narsinghpur,2015,9,1225024.0
17735,Narsinghpur,2015,10,1225024.0
17735,Narsinghpur,2015,11,1225024.0
17735,Narsinghpur,2015,12,1225024.0
17735,Narsinghpur,2016,1,1237783.4
17735,Narsinghpur,2016,2,1237783.4
17735,Narsinghpur,2016,3,1237783.4
17735,Narsinghpur,2016,4,1237783.4
17735,Narsinghpur,2016,5,1237783.4
17735,Narsinghpur,2016,6,1237783.4
17735,Narsinghpur,2016,7,1237783.4
17735,Narsinghpur,2016,8,1237783.4
17735,Narsinghpur,2016,9,1237783.4
17735,Narsinghpur,2016,10,1237783.4
17735,Narsinghpur,2016,11,1237783.4
17735,Narsinghpur,2016,12,1237783.4
17735,Narsinghpur,2017,1,1250542.8
17735,Narsinghpur,2017,2,1250542.8
17735,Narsinghpur,2017,3,1250542.8
17735,Narsinghpur,2017,4,1250542.8
17735,Narsinghpur,2017,5,1250542.8
17735,Narsinghpur,2017,6,1250542.8
17735,Narsinghpur,2017,7,1250542.8
17735,Narsinghpur,2017,8,1250542.8
17735,Narsinghpur,2017,9,1250542.8
17735,Narsinghpur,2017,10,1250542.8
17735,Narsinghpur,2017,11,1250542.8
17735,Narsinghpur,2017,12,1250542.8
17735,Narsinghpur,2018,1,1263302.2
17735,Narsinghpur,2018,2,1263302.2
17735,Narsinghpur,2018,3,1263302.2
17735,Narsinghpur,2018,4,1263302.2
17735,Narsinghpur,2018,5,1263302.2
17735,Narsinghpur,2018,6,1263302.2
17735,Narsinghpur,2018,7,1263302.2
17735,Narsinghpur,2018,8,1263302.2
17735,Narsinghpur,2018,9,1263302.2
17735,Narsinghpur,2018,10,1263302.2
17735,Narsinghpur,2018,11,1263302.2
17735,Narsinghpur,2018,12,1263302.2
17735,Narsinghpur,2019,1,1276061.6
17735,Narsinghpur,2019,2,1276061.6
17735,Narsinghpur,2019,3,1276061.6
17735,Narsinghpur,2019,4,1276061.6
17735,Narsinghpur,2019,5,1276061.6
17735,Narsinghpur,2019,6,1276061.6
17735,Narsinghpur,2019,7,1276061.6
17735,Narsinghpur,2019,8,1276061.6
17735,Narsinghpur,2019,9,1276061.6
17735,Narsinghpur,2019,10,1276061.6
17735,Narsinghpur,2019,11,1276061.6
17735,Narsinghpur,2019,12,1276061.6
17735,Narsinghpur,2020,1,1288821.0
17735,Narsinghpur,2020,2,1288821.0
17735,Narsinghpur,2020,3,1288821.0
17735,Narsinghpur,2020,4,1288821.0
17735,Narsinghpur,2020,5,1288821.0
17735,Narsinghpur,2020,6,1288821.0
17735,Narsinghpur,2020,7,1288821.0
17735,Narsinghpur,2020,8,1288821.0
17735,Narsinghpur,2020,9,1288821.0
17735,Narsinghpur,2020,10,1288821.0
17735,Narsinghpur,2020,11,1288821.0
17735,Narsinghpur,2020,12,1288821.0
17735,Narsinghpur,2021,1,1300035.4
17735,Narsinghpur,2021,2,1300035.4
17735,Narsinghpur,2021,3,1300035.4
17735,Narsinghpur,2021,4,1300035.4
17735,Narsinghpur,2021,5,1300035.4
17735,Narsinghpur,2021,6,1300035.4
17735,Narsinghpur,2021,7,1300035.4
17735,Narsinghpur,2021,8,1300035.4
17735,Narsinghpur,2021,9,1300035.4
17735,Narsinghpur,2021,10,1300035.4
17735,Narsinghpur,2021,11,1300035.4
17735,Narsinghpur,2021,12,1300035.4
17735,Narsinghpur,2022,1,1311249.8
17735,Narsinghpur,2022,2,1311249.8
17735,Narsinghpur,2022,3,1311249.8
17735,Narsinghpur,2022,4,1311249.8
17735,Narsinghpur,2022,5,1311249.8
17735,Narsinghpur,2022,6,1311249.8
17735,Narsinghpur,2022,7,1311249.8
17735,Narsinghpur,2022,8,1311249.8
17735,Narsinghpur,2022,9,1311249.8
17735,Narsinghpur,2022,10,1311249.8
17735,Narsinghpur,2022,11,1311249.8
17735,Narsinghpur,2022,12,1311249.8
17735,Narsinghpur,2023,1,1322464.2
17735,Narsinghpur,2023,2,1322464.2
17735,Narsinghpur,2023,3,1322464.2
17735,Narsinghpur,2023,4,1322464.2
17735,Narsinghpur,2023,5,1322464.2
17735,Narsinghpur,2023,6,1322464.2
17735,Narsinghpur,2023,7,1322464.2
17735,Narsinghpur,2023,8,1322464.2
17735,Narsinghpur,2023,9,1322464.2
17735,Narsinghpur,2023,10,1322464.2
17735,Narsinghpur,2023,11,1322464.2
17735,Narsinghpur,2023,12,1322464.2
17735,Narsinghpur,2024,1,1333678.6
17735,Narsinghpur,2024,2,1333678.6
17735,Narsinghpur,2024,3,1333678.6
17735,Narsinghpur,2024,4,1333678.6
17735,Narsinghpur,2024,5,1333678.6
17735,Narsinghpur,2024,6,1333678.6
17735,Narsinghpur,2024,7,1333678.6
17735,Narsinghpur,2024,8,1333678.6
17735,Narsinghpur,2024,9,1333678.6
17735,Narsinghpur,2024,10,1333678.6
17735,Narsinghpur,2024,11,1333678.6
17735,Narsinghpur,2024,12,1333678.6
17735,Narsinghpur,2025,1,1344893.0
17735,Narsinghpur,2025,2,1344893.0
17735,Narsinghpur,2025,3,1344893.0
17735,Narsinghpur,2025,4,1344893.0
17735,Narsinghpur,2025,5,1344893.0
17735,Narsinghpur,2025,6,1344893.0
17735,Narsinghpur,2025,7,1344893.0
17735,Narsinghpur,2025,8,1344893.0
17735,Narsinghpur,2025,9,1344893.0
17735,Narsinghpur,2025,10,1344893.0
17735,Narsinghpur,2025,11,1344893.0
17735,Narsinghpur,2025,12,1344893.0
70175,Neemuch,2015,1,825544.0
70175,Neemuch,2015,2,825544.0
70175,Neemuch,2015,3,825544.0
70175,Neemuch,2015,4,825544.0
70175,Neemuch,2015,5,825544.0
70175,Neemuch,2015,6,825544.0
70175,Neemuch,2015,7,825544.0
70175,Neemuch,2015,8,825544.0
70175,Neemuch,2015,9,825544.0
70175,Neemuch,2015,10,825544.0
70175,Neemuch,2015,11,825544.0
70175,Neemuch,2015,12,825544.0
70175,Neemuch,2016,1,833872.4
70175,Neemuch,2016,2,833872.4
70175,Neemuch,2016,3,833872.4
70175,Neemuch,2016,4,833872.4
70175,Neemuch,2016,5,833872.4
70175,Neemuch,2016,6,833872.4
70175,Neemuch,2016,7,833872.4
70175,Neemuch,2016,8,833872.4
70175,Neemuch,2016,9,833872.4
70175,Neemuch,2016,10,833872.4
70175,Neemuch,2016,11,833872.4
70175,Neemuch,2016,12,833872.4
70175,Neemuch,2017,1,842200.8
70175,Neemuch,2017,2,842200.8
70175,Neemuch,2017,3,842200.8
70175,Neemuch,2017,4,842200.8
70175,Neemuch,2017,5,842200.8
70175,Neemuch,2017,6,842200.8
70175,Neemuch,2017,7,842200.8
70175,Neemuch,2017,8,842200.8
70175,Neemuch,2017,9,842200.8
70175,Neemuch,2017,10,842200.8
70175,Neemuch,2017,11,842200.8
70175,Neemuch,2017,12,842200.8
70175,Neemuch,2018,1,850529.2
70175,Neemuch,2018,2,850529.2
70175,Neemuch,2018,3,850529.2
70175,Neemuch,2018,4,850529.2
70175,Neemuch,2018,5,850529.2
70175,Neemuch,2018,6,850529.2
70175,Neemuch,2018,7,850529.2
70175,Neemuch,2018,8,850529.2
70175,Neemuch,2018,9,850529.2
70175,Neemuch,2018,10,850529.2
70175,Neemuch,2018,11,850529.2
70175,Neemuch,2018,12,850529.2
70175,Neemuch,2019,1,858857.6
70175,Neemuch,2019,2,858857.6
70175,Neemuch,2019,3,858857.6
70175,Neemuch,2019,4,858857.6
70175,Neemuch,2019,5,858857.6
70175,Neemuch,2019,6,858857.6
70175,Neemuch,2019,7,858857.6
70175,Neemuch,2019,8,858857.6
70175,Neemuch,2019,9,858857.6
70175,Neemuch,2019,10,858857.6
70175,Neemuch,2019,11,858857.6
70175,Neemuch,2019,12,858857.6
70175,Neemuch,2020,1,867186.0
70175,Neemuch,2020,2,867186.0
70175,Neemuch,2020,3,867186.0
70175,Neemuch,2020,4,867186.0
70175,Neemuch,2020,5,867186.0
70175,Neemuch,2020,6,867186.0
70175,Neemuch,2020,7,867186.0
70175,Neemuch,2020,8,867186.0
70175,Neemuch,2020,9,867186.0
70175,Neemuch,2020,10,867186.0
70175,Neemuch,2020,11,867186.0
70175,Neemuch,2020,12,867186.0
70175,Neemuch,2021,1,874471.8
70175,Neemuch,2021,2,874471.8
70175,Neemuch,2021,3,874471.8
70175,Neemuch,2021,4,874471.8
70175,Neemuch,2021,5,874471.8
70175,Neemuch,2021,6,874471.8
70175,Neemuch,2021,7,874471.8
70175,Neemuch,2021,8,874471.8
70175,Neemuch,2021,9,874471.8
70175,Neemuch,2021,10,874471.8
70175,Neemuch,2021,11,874471.8
70175,Neemuch,2021,12,874471.8
70175,Neemuch,2022,1,881757.6
70175,Neemuch,2022,2,881757.6
70175,Neemuch,2022,3,881757.6
70175,Neemuch,2022,4,881757.6
70175,Neemuch,2022,5,881757.6
70175,Neemuch,2022,6,881757.6
70175,Neemuch,2022,7,881757.6
70175,Neemuch,2022,8,881757.6
70175,Neemuch,2022,9,881757.6
70175,Neemuch,2022,10,881757.6
70175,Neemuch,2022,11,881757.6
70175,Neemuch,2022,12,881757.6
70175,Neemuch,2023,1,889043.4
70175,Neemuch,2023,2,889043.4
70175,Neemuch,2023,3,889043.4
70175,Neemuch,2023,4,889043.4
70175,Neemuch,2023,5,889043.4
70175,Neemuch,2023,6,889043.4
70175,Neemuch,2023,7,889043.4
70175,Neemuch,2023,8,889043.4
70175,Neemuch,2023,9,889043.4
70175,Neemuch,2023,10,889043.4
70175,Neemuch,2023,11,889043.4
70175,Neemuch,2023,12,889043.4
70175,Neemuch,2024,1,896329.2
70175,Neemuch,2024,2,896329.2
70175,Neemuch,2024,3,896329.2
70175,Neemuch,2024,4,896329.2
70175,Neemuch,2024,5,896329.2
70175,Neemuch,2024,6,896329.2
70175,Neemuch,2024,7,896329.2
